Model : vit_tiny - Learning Type: emnist/pruning/movement_pruning/0.97
Configuration:
model_type: cv
model_name: vit_tiny
model_task: emnist
num_classes: 47
criterion: CrossEntropyLoss()
embedding_dim: 192
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_tiny/emnist/vit_tiny_emnist_movement_pruning_0.97_pruning.pt
finetuned_weights: /dbfs/research/vit_tiny/emnist/vit_tiny_emnist_baseline.pt

Epoch [1/5]: Avg Loss: 0.4660 | Avg Accuracy: 87.46 | Avg Perplexity: 0.000 |Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.2940 | Avg Accuracy: 88.04 | Model Sparsity: 0.4734
Recovery epoch [8/10]: Avg Loss: 0.3187 | Avg Accuracy: 87.21 | Model Sparsity: 0.9079
Recovery epoch [9/10]: Avg Loss: 0.3135 | Avg Accuracy: 87.39 | Model Sparsity: 0.9079
Recovery epoch [10/10]: Avg Loss: 0.3120 | Avg Accuracy: 87.20 | Model Sparsity: 0.9079
Epoch [4/5]: Avg Loss: 0.4510 | Avg Accuracy: 84.93 | Avg Perplexity: 0.000 |Model Sparsity: 0.9622
Recovery epoch [1/10]: Avg Loss: 0.3754 | Avg Accuracy: 85.79 | Model Sparsity: 0.9622
Recovery epoch [2/10]: Avg Loss: 0.3602 | Avg Accuracy: 85.56 | Model Sparsity: 0.9622
Recovery epoch [3/10]: Avg Loss: 0.3558 | Avg Accuracy: 86.21 | Model Sparsity: 0.9622
Recovery epoch [4/10]: Avg Loss: 0.3421 | Avg Accuracy: 86.87 | Model Sparsity: 0.9622
Recovery epoch [5/10]: Avg Loss: 0.3374 | Avg Accuracy: 87.49 | Model Sparsity: 0.9622
Recovery epoch [6/10]: Avg Loss: 0.3348 | Avg Accuracy: 86.95 | Model Sparsity: 0.9622
Recovery epoch [7/10]: Avg Loss: 0.3307 | Avg Accuracy: 86.94 | Model Sparsity: 0.9622
Recovery epoch [8/10]: Avg Loss: 0.3299 | Avg Accuracy: 87.38 | Model Sparsity: 0.9622
Recovery epoch [9/10]: Avg Loss: 0.3243 | Avg Accuracy: 87.30 | Model Sparsity: 0.9622
Recovery epoch [10/10]: Avg Loss: 0.3269 | Avg Accuracy: 87.49 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Loss: 0.3414 | Avg Accuracy: 87.30 | Avg Perplexity: 0.000 |Model Sparsity: 0.97
Recovery epoch [1/10]: Avg Loss: 0.3341 | Avg Accuracy: 87.48 | Model Sparsity: 0.97
Recovery epoch [2/10]: Avg Loss: 0.3334 | Avg Accuracy: 87.70 | Model Sparsity: 0.97
Recovery epoch [3/10]: Avg Loss: 0.3311 | Avg Accuracy: 86.82 | Model Sparsity: 0.97
Recovery epoch [4/10]: Avg Loss: 0.3291 | Avg Accuracy: 87.11 | Model Sparsity: 0.97
Recovery epoch [5/10]: Avg Loss: 0.3290 | Avg Accuracy: 86.31 | Model Sparsity: 0.97
Recovery epoch [6/10]: Avg Loss: 0.3240 | Avg Accuracy: 87.54 | Model Sparsity: 0.97
Recovery epoch [7/10]: Avg Loss: 0.3241 | Avg Accuracy: 87.55 | Model Sparsity: 0.97
Recovery epoch [8/10]: Avg Loss: 0.3264 | Avg Accuracy: 86.62 | Model Sparsity: 0.97
Recovery epoch [9/10]: Avg Loss: 0.3232 | Avg Accuracy: 87.14 | Model Sparsity: 0.97
Recovery epoch [10/10]: Avg Loss: 0.3207 | Avg Accuracy: 87.32 | Model Sparsity: 0.97
