Model : vit_small - Learning Type: svhn/pruning/magnitude_pruning/0.97
Configuration:
model_type: cv
model_name: vit_small
model_task: svhn
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 384
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_small/svhn/vit_small_svhn_magnitude_pruning_0.97_pruning.pt
finetuned_weights: /dbfs/research/vit_small/svhn/vit_small_svhn_baseline.pt

Epoch [1/5]: Avg Loss: 0.1313 | Avg Accuracy: 95.86 | Avg Perplexity: 0.000 |Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.0946 | Avg Accuracy: 95.66 | Model Sparsity: 0.4734
Recovery epoch [8/10]: Avg Loss: 0.2894 | Avg Accuracy: 90.85 | Model Sparsity: 0.9079
Recovery epoch [9/10]: Avg Loss: 0.2868 | Avg Accuracy: 90.59 | Model Sparsity: 0.9079
Recovery epoch [10/10]: Avg Loss: 0.2745 | Avg Accuracy: 90.21 | Model Sparsity: 0.9079
Epoch [4/5]: Avg Loss: 0.3660 | Avg Accuracy: 89.59 | Avg Perplexity: 0.000 |Model Sparsity: 0.9622
Recovery epoch [1/10]: Avg Loss: 0.2889 | Avg Accuracy: 90.71 | Model Sparsity: 0.9622
Recovery epoch [2/10]: Avg Loss: 0.2767 | Avg Accuracy: 91.12 | Model Sparsity: 0.9622
Recovery epoch [3/10]: Avg Loss: 0.2702 | Avg Accuracy: 91.27 | Model Sparsity: 0.9622
Recovery epoch [4/10]: Avg Loss: 0.2652 | Avg Accuracy: 91.28 | Model Sparsity: 0.9622
Recovery epoch [5/10]: Avg Loss: 0.2616 | Avg Accuracy: 91.67 | Model Sparsity: 0.9622
Recovery epoch [6/10]: Avg Loss: 0.2539 | Avg Accuracy: 91.51 | Model Sparsity: 0.9622
Recovery epoch [7/10]: Avg Loss: 0.2483 | Avg Accuracy: 91.87 | Model Sparsity: 0.9622
Recovery epoch [8/10]: Avg Loss: 0.2474 | Avg Accuracy: 91.95 | Model Sparsity: 0.9622
Recovery epoch [9/10]: Avg Loss: 0.2469 | Avg Accuracy: 92.17 | Model Sparsity: 0.9622
Recovery epoch [10/10]: Avg Loss: 0.2451 | Avg Accuracy: 91.39 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Loss: 0.2485 | Avg Accuracy: 92.81 | Avg Perplexity: 0.000 |Model Sparsity: 0.97
Recovery epoch [1/10]: Avg Loss: 0.2365 | Avg Accuracy: 92.67 | Model Sparsity: 0.97
Recovery epoch [2/10]: Avg Loss: 0.2279 | Avg Accuracy: 92.09 | Model Sparsity: 0.97
Recovery epoch [3/10]: Avg Loss: 0.2265 | Avg Accuracy: 92.16 | Model Sparsity: 0.97
Recovery epoch [4/10]: Avg Loss: 0.2212 | Avg Accuracy: 92.43 | Model Sparsity: 0.97
Recovery epoch [5/10]: Avg Loss: 0.2288 | Avg Accuracy: 91.56 | Model Sparsity: 0.97
Recovery epoch [6/10]: Avg Loss: 0.2204 | Avg Accuracy: 92.66 | Model Sparsity: 0.97
Recovery epoch [7/10]: Avg Loss: 0.2184 | Avg Accuracy: 92.77 | Model Sparsity: 0.97
Recovery epoch [8/10]: Avg Loss: 0.2158 | Avg Accuracy: 92.40 | Model Sparsity: 0.97
Recovery epoch [9/10]: Avg Loss: 0.2175 | Avg Accuracy: 92.56 | Model Sparsity: 0.97
Recovery epoch [10/10]: Avg Loss: 0.2151 | Avg Accuracy: 92.94 | Model Sparsity: 0.97
