Model : vit_tiny - Learning Type: emnist/pruning/magnitude_pruning/0.97
Configuration:
model_type: cv
model_name: vit_tiny
model_task: emnist
num_classes: 47
criterion: CrossEntropyLoss()
embedding_dim: 192
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_tiny/emnist/vit_tiny_emnist_magnitude_pruning_0.97_pruning.pt
finetuned_weights: /dbfs/research/vit_tiny/emnist/vit_tiny_emnist_baseline.pt

Epoch [1/5]: Avg Loss: 0.2830 | Avg Accuracy: 89.28 | Avg Perplexity: 0.000 |Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.2550 | Avg Accuracy: 88.33 | Model Sparsity: 0.4734
Recovery epoch [4/10]: Avg Loss: 0.3190 | Avg Accuracy: 86.44 | Model Sparsity: 0.9622
Recovery epoch [5/10]: Avg Loss: 0.3208 | Avg Accuracy: 87.28 | Model Sparsity: 0.9622
Recovery epoch [6/10]: Avg Loss: 0.3141 | Avg Accuracy: 86.94 | Model Sparsity: 0.9622
Recovery epoch [7/10]: Avg Loss: 0.3137 | Avg Accuracy: 87.50 | Model Sparsity: 0.9622
Recovery epoch [8/10]: Avg Loss: 0.3123 | Avg Accuracy: 87.41 | Model Sparsity: 0.9622
Recovery epoch [9/10]: Avg Loss: 0.3117 | Avg Accuracy: 88.08 | Model Sparsity: 0.9622
Recovery epoch [10/10]: Avg Loss: 0.3098 | Avg Accuracy: 87.48 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Loss: 0.3135 | Avg Accuracy: 87.48 | Avg Perplexity: 0.000 |Model Sparsity: 0.97
Recovery epoch [1/10]: Avg Loss: 0.3158 | Avg Accuracy: 87.22 | Model Sparsity: 0.97
Recovery epoch [2/10]: Avg Loss: 0.3125 | Avg Accuracy: 87.72 | Model Sparsity: 0.97
Recovery epoch [3/10]: Avg Loss: 0.3109 | Avg Accuracy: 87.05 | Model Sparsity: 0.97
Recovery epoch [4/10]: Avg Loss: 0.3117 | Avg Accuracy: 86.70 | Model Sparsity: 0.97
Recovery epoch [5/10]: Avg Loss: 0.3074 | Avg Accuracy: 86.98 | Model Sparsity: 0.97
Recovery epoch [6/10]: Avg Loss: 0.3100 | Avg Accuracy: 87.22 | Model Sparsity: 0.97
Recovery epoch [7/10]: Avg Loss: 0.3097 | Avg Accuracy: 88.10 | Model Sparsity: 0.97
Recovery epoch [8/10]: Avg Loss: 0.3105 | Avg Accuracy: 86.69 | Model Sparsity: 0.97
Recovery epoch [9/10]: Avg Loss: 0.3111 | Avg Accuracy: 87.13 | Model Sparsity: 0.97
Recovery epoch [10/10]: Avg Loss: 0.3124 | Avg Accuracy: 87.21 | Model Sparsity: 0.97
