Model : vit_small - Learning Type: svhn/pruning/magnitude_pruning/0.99
Configuration:
model_type: cv
model_name: vit_small
model_task: svhn
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 384
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_small/svhn/vit_small_svhn_magnitude_pruning_0.99_pruning.pt
finetuned_weights: /dbfs/research/vit_small/svhn/vit_small_svhn_baseline.pt

Epoch [1/5]: Avg Loss: 0.1375 | Avg Accuracy: 95.69 | Avg Perplexity: 0.000 |Model Sparsity: 0.4831
Recovery epoch [1/10]: Avg Loss: 0.0997 | Avg Accuracy: 95.85 | Model Sparsity: 0.4831
Recovery epoch [1/10]: Avg Loss: 2.2385 | Avg Accuracy: 18.73 | Model Sparsity: 0.9266
Recovery epoch [2/10]: Avg Loss: 2.2364 | Avg Accuracy: 18.84 | Model Sparsity: 0.9266
Recovery epoch [3/10]: Avg Loss: 2.2342 | Avg Accuracy: 19.17 | Model Sparsity: 0.9266
Recovery epoch [4/10]: Avg Loss: 2.2325 | Avg Accuracy: 19.20 | Model Sparsity: 0.9266
Recovery epoch [5/10]: Avg Loss: 2.2305 | Avg Accuracy: 18.69 | Model Sparsity: 0.9266
Recovery epoch [6/10]: Avg Loss: 2.2243 | Avg Accuracy: 20.22 | Model Sparsity: 0.9266
Recovery epoch [7/10]: Avg Loss: 2.2165 | Avg Accuracy: 20.93 | Model Sparsity: 0.9266
Recovery epoch [8/10]: Avg Loss: 2.2038 | Avg Accuracy: 22.39 | Model Sparsity: 0.9266
Recovery epoch [9/10]: Avg Loss: 2.1877 | Avg Accuracy: 22.41 | Model Sparsity: 0.9266
Recovery epoch [10/10]: Avg Loss: 2.1719 | Avg Accuracy: 23.94 | Model Sparsity: 0.9266
Epoch [4/5]: Avg Loss: 2.2047 | Avg Accuracy: 22.95 | Avg Perplexity: 0.000 |Model Sparsity: 0.9821
Recovery epoch [1/10]: Avg Loss: 2.1452 | Avg Accuracy: 25.66 | Model Sparsity: 0.9821
Recovery epoch [2/10]: Avg Loss: 2.0263 | Avg Accuracy: 33.12 | Model Sparsity: 0.9821
Recovery epoch [3/10]: Avg Loss: 1.8300 | Avg Accuracy: 38.08 | Model Sparsity: 0.9821
Recovery epoch [4/10]: Avg Loss: 1.6228 | Avg Accuracy: 43.28 | Model Sparsity: 0.9821
Recovery epoch [5/10]: Avg Loss: 1.5234 | Avg Accuracy: 46.00 | Model Sparsity: 0.9821
Recovery epoch [6/10]: Avg Loss: 1.4666 | Avg Accuracy: 48.81 | Model Sparsity: 0.9821
Recovery epoch [7/10]: Avg Loss: 1.4039 | Avg Accuracy: 48.33 | Model Sparsity: 0.9821
Recovery epoch [8/10]: Avg Loss: 1.3254 | Avg Accuracy: 57.74 | Model Sparsity: 0.9821
Recovery epoch [9/10]: Avg Loss: 1.2450 | Avg Accuracy: 60.92 | Model Sparsity: 0.9821
Recovery epoch [10/10]: Avg Loss: 1.1534 | Avg Accuracy: 60.54 | Model Sparsity: 0.9821
Epoch [5/5]: Avg Loss: 1.0771 | Avg Accuracy: 64.02 | Avg Perplexity: 0.000 |Model Sparsity: 0.99
Recovery epoch [1/10]: Avg Loss: 0.9964 | Avg Accuracy: 67.01 | Model Sparsity: 0.99
Recovery epoch [2/10]: Avg Loss: 0.9642 | Avg Accuracy: 71.48 | Model Sparsity: 0.99
Recovery epoch [3/10]: Avg Loss: 0.9232 | Avg Accuracy: 70.60 | Model Sparsity: 0.99
Recovery epoch [4/10]: Avg Loss: 0.8961 | Avg Accuracy: 71.20 | Model Sparsity: 0.99
Recovery epoch [5/10]: Avg Loss: 0.8707 | Avg Accuracy: 73.20 | Model Sparsity: 0.99
Recovery epoch [6/10]: Avg Loss: 0.8550 | Avg Accuracy: 73.06 | Model Sparsity: 0.99
Recovery epoch [7/10]: Avg Loss: 0.8526 | Avg Accuracy: 73.06 | Model Sparsity: 0.99
Recovery epoch [8/10]: Avg Loss: 0.8249 | Avg Accuracy: 74.70 | Model Sparsity: 0.99
Recovery epoch [9/10]: Avg Loss: 0.7943 | Avg Accuracy: 74.61 | Model Sparsity: 0.99
Recovery epoch [10/10]: Avg Loss: 0.7741 | Avg Accuracy: 75.49 | Model Sparsity: 0.99
