Model : vgg19 - Learning Type: mnist/pruning/magnitude_pruning/0.97
Configuration:
model_type: cv
model_name: vgg19
model_task: mnist
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg19/mnist/vgg19_mnist_magnitude_pruning_0.97_pruning.pt
finetuned_weights: /dbfs/research/vgg19/mnist/vgg19_mnist_baseline.pt

Epoch [1/5]: Avg Loss: 0.0011 | Avg Accuracy: 99.29 | Avg Perplexity: 0.000 |Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.0028 | Avg Accuracy: 99.46 | Model Sparsity: 0.4734
Recovery epoch [10/10]: Avg Loss: 0.0100 | Avg Accuracy: 99.35 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Loss: 0.0140 | Avg Accuracy: 99.20 | Avg Perplexity: 0.000 |Model Sparsity: 0.97
Recovery epoch [1/10]: Avg Loss: 0.0071 | Avg Accuracy: 99.36 | Model Sparsity: 0.97
Recovery epoch [2/10]: Avg Loss: 0.0078 | Avg Accuracy: 99.38 | Model Sparsity: 0.97
Recovery epoch [3/10]: Avg Loss: 0.0064 | Avg Accuracy: 99.33 | Model Sparsity: 0.97
Recovery epoch [4/10]: Avg Loss: 0.0075 | Avg Accuracy: 99.38 | Model Sparsity: 0.97
Recovery epoch [5/10]: Avg Loss: 0.0074 | Avg Accuracy: 99.31 | Model Sparsity: 0.97
Recovery epoch [6/10]: Avg Loss: 0.0070 | Avg Accuracy: 99.38 | Model Sparsity: 0.97
Recovery epoch [7/10]: Avg Loss: 0.0057 | Avg Accuracy: 99.35 | Model Sparsity: 0.97
Recovery epoch [8/10]: Avg Loss: 0.0088 | Avg Accuracy: 99.35 | Model Sparsity: 0.97
Recovery epoch [9/10]: Avg Loss: 0.0057 | Avg Accuracy: 99.30 | Model Sparsity: 0.97
Recovery epoch [10/10]: Avg Loss: 0.0065 | Avg Accuracy: 99.52 | Model Sparsity: 0.97
