Model : vgg19 - Learning Type: cifar100/pruning/movement_pruning/0.97
Configuration:
model_type: cv
model_name: vgg19
model_task: cifar100
num_classes: 100
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg19/cifar100/vgg19_cifar100_movement_pruning_0.97_pruning.pt
finetuned_weights: /dbfs/research/vgg19/cifar100/vgg19_cifar100_baseline.pt

Epoch [1/5]: Avg Loss: 0.1815 | Avg Accuracy: 63.84 | Avg Perplexity: 0.000 |Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.2437 | Avg Accuracy: 64.56 | Model Sparsity: 0.4734
Recovery epoch [4/10]: Avg Loss: 0.4841 | Avg Accuracy: 65.05 | Model Sparsity: 0.9622
Recovery epoch [5/10]: Avg Loss: 0.4434 | Avg Accuracy: 63.48 | Model Sparsity: 0.9622
Recovery epoch [6/10]: Avg Loss: 0.4065 | Avg Accuracy: 65.12 | Model Sparsity: 0.9622
Recovery epoch [7/10]: Avg Loss: 0.3601 | Avg Accuracy: 65.58 | Model Sparsity: 0.9622
Recovery epoch [8/10]: Avg Loss: 0.3279 | Avg Accuracy: 65.53 | Model Sparsity: 0.9622
Recovery epoch [9/10]: Avg Loss: 0.3276 | Avg Accuracy: 65.56 | Model Sparsity: 0.9622
Recovery epoch [10/10]: Avg Loss: 0.2880 | Avg Accuracy: 64.86 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Loss: 0.4665 | Avg Accuracy: 63.91 | Avg Perplexity: 0.000 |Model Sparsity: 0.97
Recovery epoch [1/10]: Avg Loss: 0.3989 | Avg Accuracy: 64.51 | Model Sparsity: 0.97
Recovery epoch [2/10]: Avg Loss: 0.3485 | Avg Accuracy: 64.98 | Model Sparsity: 0.97
Recovery epoch [3/10]: Avg Loss: 0.3495 | Avg Accuracy: 65.16 | Model Sparsity: 0.97
Recovery epoch [4/10]: Avg Loss: 0.3184 | Avg Accuracy: 65.08 | Model Sparsity: 0.97
Recovery epoch [5/10]: Avg Loss: 0.2945 | Avg Accuracy: 65.71 | Model Sparsity: 0.97
Recovery epoch [6/10]: Avg Loss: 0.2813 | Avg Accuracy: 64.75 | Model Sparsity: 0.97
Recovery epoch [7/10]: Avg Loss: 0.2720 | Avg Accuracy: 64.77 | Model Sparsity: 0.97
Recovery epoch [8/10]: Avg Loss: 0.2603 | Avg Accuracy: 64.54 | Model Sparsity: 0.97
Recovery epoch [9/10]: Avg Loss: 0.2366 | Avg Accuracy: 65.46 | Model Sparsity: 0.97
Recovery epoch [10/10]: Avg Loss: 0.2352 | Avg Accuracy: 65.26 | Model Sparsity: 0.97
