Model : vgg19 - Learning Type: cifar10/pruning/magnitude_pruning/0.99
Configuration:
model_type: cv
model_name: vgg19
model_task: cifar10
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg19/cifar10/vgg19_cifar10_magnitude_pruning_0.99_pruning.pt
finetuned_weights: /dbfs/research/vgg19/cifar10/vgg19_cifar10_baseline.pt

Epoch [1/5]: Avg Loss: 0.1048 | Avg Accuracy: 97.43 | Avg Perplexity: 0.000 |Model Sparsity: 0.4831
Recovery epoch [1/10]: Avg Loss: 0.0782 | Avg Accuracy: 97.46 | Model Sparsity: 0.4831
Recovery epoch [7/10]: Avg Loss: 0.1635 | Avg Accuracy: 91.27 | Model Sparsity: 0.9821
Recovery epoch [8/10]: Avg Loss: 0.1384 | Avg Accuracy: 92.73 | Model Sparsity: 0.9821
Recovery epoch [9/10]: Avg Loss: 0.1227 | Avg Accuracy: 92.56 | Model Sparsity: 0.9821
Recovery epoch [10/10]: Avg Loss: 0.1170 | Avg Accuracy: 91.88 | Model Sparsity: 0.9821
Epoch [5/5]: Avg Loss: 0.2589 | Avg Accuracy: 90.81 | Avg Perplexity: 0.000 |Model Sparsity: 0.99
Recovery epoch [1/10]: Avg Loss: 0.1508 | Avg Accuracy: 91.28 | Model Sparsity: 0.99
Recovery epoch [2/10]: Avg Loss: 0.1389 | Avg Accuracy: 91.62 | Model Sparsity: 0.99
Recovery epoch [3/10]: Avg Loss: 0.1276 | Avg Accuracy: 92.01 | Model Sparsity: 0.99
Recovery epoch [4/10]: Avg Loss: 0.1234 | Avg Accuracy: 92.20 | Model Sparsity: 0.99
Recovery epoch [5/10]: Avg Loss: 0.1119 | Avg Accuracy: 91.45 | Model Sparsity: 0.99
Recovery epoch [6/10]: Avg Loss: 0.1050 | Avg Accuracy: 91.46 | Model Sparsity: 0.99
Recovery epoch [7/10]: Avg Loss: 0.1073 | Avg Accuracy: 92.30 | Model Sparsity: 0.99
Recovery epoch [8/10]: Avg Loss: 0.0991 | Avg Accuracy: 92.42 | Model Sparsity: 0.99
Recovery epoch [9/10]: Avg Loss: 0.0920 | Avg Accuracy: 92.41 | Model Sparsity: 0.99
Recovery epoch [10/10]: Avg Loss: 0.0888 | Avg Accuracy: 92.40 | Model Sparsity: 0.99
