Model : vit_tiny - Learning Type: cifar100/pruning/movement_pruning/0.97
Configuration:
model_type: cv
model_name: vit_tiny
model_task: cifar100
num_classes: 100
criterion: CrossEntropyLoss()
embedding_dim: 192
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_tiny/cifar100/vit_tiny_cifar100_movement_pruning_0.97_pruning.pt
finetuned_weights: /dbfs/research/vit_tiny/cifar100/vit_tiny_cifar100_baseline.pt

Epoch [1/5]: Avg Loss: 1.1656 | Avg Accuracy: 67.86 | Avg Perplexity: 0.000 |Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.7042 | Avg Accuracy: 73.61 | Model Sparsity: 0.4734
Recovery epoch [2/10]: Avg Loss: 1.5384 | Avg Accuracy: 54.88 | Model Sparsity: 0.9079
Recovery epoch [3/10]: Avg Loss: 1.3731 | Avg Accuracy: 55.83 | Model Sparsity: 0.9079
Recovery epoch [4/10]: Avg Loss: 1.2656 | Avg Accuracy: 56.72 | Model Sparsity: 0.9079
Recovery epoch [5/10]: Avg Loss: 1.1699 | Avg Accuracy: 59.48 | Model Sparsity: 0.9079
Recovery epoch [6/10]: Avg Loss: 1.1114 | Avg Accuracy: 60.14 | Model Sparsity: 0.9079
Recovery epoch [7/10]: Avg Loss: 1.0509 | Avg Accuracy: 60.95 | Model Sparsity: 0.9079
Recovery epoch [8/10]: Avg Loss: 1.0075 | Avg Accuracy: 59.54 | Model Sparsity: 0.9079
Recovery epoch [9/10]: Avg Loss: 0.9636 | Avg Accuracy: 61.72 | Model Sparsity: 0.9079
Recovery epoch [10/10]: Avg Loss: 0.9229 | Avg Accuracy: 61.07 | Model Sparsity: 0.9079
Epoch [4/5]: Avg Loss: 2.1240 | Avg Accuracy: 47.82 | Avg Perplexity: 0.000 |Model Sparsity: 0.9622
Recovery epoch [1/10]: Avg Loss: 1.6189 | Avg Accuracy: 52.57 | Model Sparsity: 0.9622
Recovery epoch [2/10]: Avg Loss: 1.4858 | Avg Accuracy: 53.25 | Model Sparsity: 0.9622
Recovery epoch [3/10]: Avg Loss: 1.4053 | Avg Accuracy: 54.19 | Model Sparsity: 0.9622
Recovery epoch [4/10]: Avg Loss: 1.3536 | Avg Accuracy: 54.49 | Model Sparsity: 0.9622
Recovery epoch [5/10]: Avg Loss: 1.2976 | Avg Accuracy: 55.74 | Model Sparsity: 0.9622
Recovery epoch [6/10]: Avg Loss: 1.2584 | Avg Accuracy: 56.55 | Model Sparsity: 0.9622
Recovery epoch [7/10]: Avg Loss: 1.2298 | Avg Accuracy: 56.03 | Model Sparsity: 0.9622
Recovery epoch [8/10]: Avg Loss: 1.1868 | Avg Accuracy: 57.39 | Model Sparsity: 0.9622
Recovery epoch [9/10]: Avg Loss: 1.1617 | Avg Accuracy: 57.65 | Model Sparsity: 0.9622
Recovery epoch [10/10]: Avg Loss: 1.1297 | Avg Accuracy: 57.27 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Loss: 1.3050 | Avg Accuracy: 54.43 | Avg Perplexity: 0.000 |Model Sparsity: 0.97
Recovery epoch [1/10]: Avg Loss: 1.2210 | Avg Accuracy: 55.89 | Model Sparsity: 0.97
Recovery epoch [2/10]: Avg Loss: 1.1768 | Avg Accuracy: 57.26 | Model Sparsity: 0.97
Recovery epoch [3/10]: Avg Loss: 1.1673 | Avg Accuracy: 56.16 | Model Sparsity: 0.97
Recovery epoch [4/10]: Avg Loss: 1.1349 | Avg Accuracy: 57.49 | Model Sparsity: 0.97
Recovery epoch [5/10]: Avg Loss: 1.1114 | Avg Accuracy: 54.38 | Model Sparsity: 0.97
Recovery epoch [6/10]: Avg Loss: 1.0955 | Avg Accuracy: 57.27 | Model Sparsity: 0.97
Recovery epoch [7/10]: Avg Loss: 1.0871 | Avg Accuracy: 57.99 | Model Sparsity: 0.97
Recovery epoch [8/10]: Avg Loss: 1.0564 | Avg Accuracy: 58.05 | Model Sparsity: 0.97
Recovery epoch [9/10]: Avg Loss: 1.0475 | Avg Accuracy: 57.22 | Model Sparsity: 0.97
Recovery epoch [10/10]: Avg Loss: 1.0379 | Avg Accuracy: 58.59 | Model Sparsity: 0.97
