Model : vit_tiny - Learning Type: emnist/pruning/magnitude_pruning/0.95
Configuration:
model_type: cv
model_name: vit_tiny
model_task: emnist
num_classes: 47
criterion: CrossEntropyLoss()
embedding_dim: 192
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_tiny/emnist/vit_tiny_emnist_magnitude_pruning_0.95_pruning.pt
finetuned_weights: /dbfs/research/vit_tiny/emnist/vit_tiny_emnist_baseline.pt

Epoch [1/5]: Avg Loss: 0.2784 | Avg Accuracy: 88.65 | Avg Perplexity: 0.000 |Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 0.2493 | Avg Accuracy: 88.38 | Model Sparsity: 0.4636
Recovery epoch [6/10]: Avg Loss: 0.3023 | Avg Accuracy: 87.17 | Model Sparsity: 0.8892
Recovery epoch [7/10]: Avg Loss: 0.2971 | Avg Accuracy: 88.01 | Model Sparsity: 0.8892
Recovery epoch [8/10]: Avg Loss: 0.2952 | Avg Accuracy: 87.07 | Model Sparsity: 0.8892
Recovery epoch [9/10]: Avg Loss: 0.2952 | Avg Accuracy: 87.81 | Model Sparsity: 0.8892
Recovery epoch [10/10]: Avg Loss: 0.2954 | Avg Accuracy: 86.89 | Model Sparsity: 0.8892
Epoch [4/5]: Avg Loss: 0.3540 | Avg Accuracy: 86.32 | Avg Perplexity: 0.000 |Model Sparsity: 0.9424
Recovery epoch [1/10]: Avg Loss: 0.3138 | Avg Accuracy: 87.59 | Model Sparsity: 0.9424
Recovery epoch [2/10]: Avg Loss: 0.3084 | Avg Accuracy: 87.66 | Model Sparsity: 0.9424
Recovery epoch [3/10]: Avg Loss: 0.3069 | Avg Accuracy: 87.32 | Model Sparsity: 0.9424
Recovery epoch [4/10]: Avg Loss: 0.3016 | Avg Accuracy: 87.89 | Model Sparsity: 0.9424
Recovery epoch [5/10]: Avg Loss: 0.3008 | Avg Accuracy: 87.96 | Model Sparsity: 0.9424
Recovery epoch [6/10]: Avg Loss: 0.3035 | Avg Accuracy: 87.40 | Model Sparsity: 0.9424
Recovery epoch [7/10]: Avg Loss: 0.2970 | Avg Accuracy: 87.71 | Model Sparsity: 0.9424
Recovery epoch [8/10]: Avg Loss: 0.2999 | Avg Accuracy: 87.50 | Model Sparsity: 0.9424
Recovery epoch [9/10]: Avg Loss: 0.3021 | Avg Accuracy: 87.40 | Model Sparsity: 0.9424
Recovery epoch [10/10]: Avg Loss: 0.3003 | Avg Accuracy: 88.41 | Model Sparsity: 0.9424
Epoch [5/5]: Avg Loss: 0.3030 | Avg Accuracy: 87.93 | Avg Perplexity: 0.000 |Model Sparsity: 0.95
Recovery epoch [1/10]: Avg Loss: 0.2962 | Avg Accuracy: 86.85 | Model Sparsity: 0.95
Recovery epoch [2/10]: Avg Loss: 0.2988 | Avg Accuracy: 87.93 | Model Sparsity: 0.95
Recovery epoch [3/10]: Avg Loss: 0.2986 | Avg Accuracy: 87.66 | Model Sparsity: 0.95
Recovery epoch [4/10]: Avg Loss: 0.3000 | Avg Accuracy: 87.59 | Model Sparsity: 0.95
Recovery epoch [5/10]: Avg Loss: 0.3005 | Avg Accuracy: 87.65 | Model Sparsity: 0.95
Recovery epoch [6/10]: Avg Loss: 0.2983 | Avg Accuracy: 86.81 | Model Sparsity: 0.95
Recovery epoch [7/10]: Avg Loss: 0.3037 | Avg Accuracy: 87.59 | Model Sparsity: 0.95
Recovery epoch [8/10]: Avg Loss: 0.2983 | Avg Accuracy: 87.16 | Model Sparsity: 0.95
Recovery epoch [9/10]: Avg Loss: 0.3060 | Avg Accuracy: 87.00 | Model Sparsity: 0.95
Recovery epoch [10/10]: Avg Loss: 0.3046 | Avg Accuracy: 86.67 | Model Sparsity: 0.95
