Model : vit_tiny - Learning Type: cifar100/pruning/movement_pruning/0.95
Configuration:
model_type: cv
model_name: vit_tiny
model_task: cifar100
num_classes: 100
criterion: CrossEntropyLoss()
embedding_dim: 192
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_tiny/cifar100/vit_tiny_cifar100_movement_pruning_0.95_pruning.pt
finetuned_weights: /dbfs/research/vit_tiny/cifar100/vit_tiny_cifar100_baseline.pt

Epoch [1/5]: Avg Loss: 1.2111 | Avg Accuracy: 69.17 | Avg Perplexity: 0.000 |Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 0.7040 | Avg Accuracy: 72.91 | Model Sparsity: 0.4636
Epoch [4/5]: Avg Loss: 1.7934 | Avg Accuracy: 53.02 | Avg Perplexity: 0.000 |Model Sparsity: 0.9424
Recovery epoch [1/10]: Avg Loss: 1.3385 | Avg Accuracy: 55.77 | Model Sparsity: 0.9424
Recovery epoch [2/10]: Avg Loss: 1.2321 | Avg Accuracy: 57.65 | Model Sparsity: 0.9424
Recovery epoch [3/10]: Avg Loss: 1.1366 | Avg Accuracy: 57.79 | Model Sparsity: 0.9424
Recovery epoch [4/10]: Avg Loss: 1.0937 | Avg Accuracy: 58.14 | Model Sparsity: 0.9424
Recovery epoch [5/10]: Avg Loss: 1.0539 | Avg Accuracy: 60.33 | Model Sparsity: 0.9424
Recovery epoch [6/10]: Avg Loss: 0.9916 | Avg Accuracy: 59.00 | Model Sparsity: 0.9424
Recovery epoch [7/10]: Avg Loss: 0.9752 | Avg Accuracy: 60.36 | Model Sparsity: 0.9424
Recovery epoch [8/10]: Avg Loss: 0.9296 | Avg Accuracy: 58.78 | Model Sparsity: 0.9424
Recovery epoch [9/10]: Avg Loss: 0.9263 | Avg Accuracy: 60.75 | Model Sparsity: 0.9424
Recovery epoch [10/10]: Avg Loss: 0.8841 | Avg Accuracy: 59.39 | Model Sparsity: 0.9424
Epoch [5/5]: Avg Loss: 1.0370 | Avg Accuracy: 57.70 | Avg Perplexity: 0.000 |Model Sparsity: 0.95
Recovery epoch [1/10]: Avg Loss: 0.9557 | Avg Accuracy: 61.10 | Model Sparsity: 0.95
Recovery epoch [2/10]: Avg Loss: 0.9218 | Avg Accuracy: 59.91 | Model Sparsity: 0.95
Recovery epoch [3/10]: Avg Loss: 0.9108 | Avg Accuracy: 59.74 | Model Sparsity: 0.95
Recovery epoch [4/10]: Avg Loss: 0.8749 | Avg Accuracy: 59.50 | Model Sparsity: 0.95
Recovery epoch [5/10]: Avg Loss: 0.8592 | Avg Accuracy: 61.21 | Model Sparsity: 0.95
Recovery epoch [6/10]: Avg Loss: 0.8471 | Avg Accuracy: 61.46 | Model Sparsity: 0.95
Recovery epoch [7/10]: Avg Loss: 0.8201 | Avg Accuracy: 61.89 | Model Sparsity: 0.95
Recovery epoch [8/10]: Avg Loss: 0.8009 | Avg Accuracy: 60.04 | Model Sparsity: 0.95
Recovery epoch [9/10]: Avg Loss: 0.7787 | Avg Accuracy: 60.92 | Model Sparsity: 0.95
Recovery epoch [10/10]: Avg Loss: 0.7757 | Avg Accuracy: 60.71 | Model Sparsity: 0.95
