Model : vgg11 - Learning Type: cifar100/pruning/magnitude_pruning/0.99
Configuration:
model_type: cv
model_name: vgg11
model_task: cifar100
num_classes: 100
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg11/cifar100/vgg11_cifar100_magnitude_pruning_0.99_pruning.pt
finetuned_weights: /dbfs/research/vgg11/cifar100/vgg11_cifar100_baseline.pt

Epoch [1/5]: Avg Loss: 0.1087 | Avg Accuracy: 64.300 | Avg Perplexity: 0.000 |Model Sparsity: 0.4831
Recovery epoch [1/10]: Avg Loss: 0.1456 | Avg Accuracy: 63.853 | Model Sparsity: 0.4831
Recovery epoch [3/10]: Avg Loss: 0.1170 | Avg Accuracy: 64.300 | Model Sparsity: 0.7762
Recovery epoch [4/10]: Avg Loss: 0.1096 | Avg Accuracy: 65.109 | Model Sparsity: 0.7762
Recovery epoch [5/10]: Avg Loss: 0.1045 | Avg Accuracy: 64.551 | Model Sparsity: 0.7762
Recovery epoch [6/10]: Avg Loss: 0.0959 | Avg Accuracy: 64.816 | Model Sparsity: 0.7762
Recovery epoch [7/10]: Avg Loss: 0.0973 | Avg Accuracy: 64.690 | Model Sparsity: 0.7762
Recovery epoch [8/10]: Avg Loss: 0.0977 | Avg Accuracy: 65.555 | Model Sparsity: 0.7762
Recovery epoch [9/10]: Avg Loss: 0.0892 | Avg Accuracy: 64.690 | Model Sparsity: 0.7762
Recovery epoch [10/10]: Avg Loss: 0.0873 | Avg Accuracy: 64.774 | Model Sparsity: 0.7762
Epoch [3/5]: Avg Loss: 0.4387 | Avg Accuracy: 65.165 | Avg Perplexity: 0.000 |Model Sparsity: 0.9266
Recovery epoch [1/10]: Avg Loss: 0.2656 | Avg Accuracy: 64.662 | Model Sparsity: 0.9266
Recovery epoch [2/10]: Avg Loss: 0.2216 | Avg Accuracy: 64.816 | Model Sparsity: 0.9266
Recovery epoch [3/10]: Avg Loss: 0.1940 | Avg Accuracy: 65.569 | Model Sparsity: 0.9266
Recovery epoch [4/10]: Avg Loss: 0.1717 | Avg Accuracy: 64.690 | Model Sparsity: 0.9266
Recovery epoch [5/10]: Avg Loss: 0.1615 | Avg Accuracy: 65.611 | Model Sparsity: 0.9266
Recovery epoch [6/10]: Avg Loss: 0.1449 | Avg Accuracy: 65.374 | Model Sparsity: 0.9266
Recovery epoch [7/10]: Avg Loss: 0.1472 | Avg Accuracy: 64.746 | Model Sparsity: 0.9266
Recovery epoch [8/10]: Avg Loss: 0.1288 | Avg Accuracy: 65.318 | Model Sparsity: 0.9266
Recovery epoch [9/10]: Avg Loss: 0.1265 | Avg Accuracy: 64.551 | Model Sparsity: 0.9266
Recovery epoch [10/10]: Avg Loss: 0.1246 | Avg Accuracy: 65.499 | Model Sparsity: 0.9266
Epoch [4/5]: Avg Loss: 3.3380 | Avg Accuracy: 45.954 | Avg Perplexity: 0.000 |Model Sparsity: 0.9821
Recovery epoch [1/10]: Avg Loss: 1.9573 | Avg Accuracy: 54.102 | Model Sparsity: 0.9821
Recovery epoch [2/10]: Avg Loss: 1.5906 | Avg Accuracy: 57.436 | Model Sparsity: 0.9821
Recovery epoch [3/10]: Avg Loss: 1.3752 | Avg Accuracy: 58.984 | Model Sparsity: 0.9821
Recovery epoch [4/10]: Avg Loss: 1.2376 | Avg Accuracy: 60.352 | Model Sparsity: 0.9821
Recovery epoch [5/10]: Avg Loss: 1.1158 | Avg Accuracy: 61.063 | Model Sparsity: 0.9821
Recovery epoch [6/10]: Avg Loss: 1.0335 | Avg Accuracy: 62.263 | Model Sparsity: 0.9821
Recovery epoch [7/10]: Avg Loss: 0.9647 | Avg Accuracy: 62.612 | Model Sparsity: 0.9821
Recovery epoch [8/10]: Avg Loss: 0.9077 | Avg Accuracy: 62.751 | Model Sparsity: 0.9821
Recovery epoch [9/10]: Avg Loss: 0.8474 | Avg Accuracy: 62.891 | Model Sparsity: 0.9821
Recovery epoch [10/10]: Avg Loss: 0.7900 | Avg Accuracy: 63.365 | Model Sparsity: 0.9821
Epoch [5/5]: Avg Loss: 1.0960 | Avg Accuracy: 61.635 | Avg Perplexity: 0.000 |Model Sparsity: 0.99
Recovery epoch [1/10]: Avg Loss: 0.9474 | Avg Accuracy: 62.179 | Model Sparsity: 0.99
Recovery epoch [2/10]: Avg Loss: 0.8947 | Avg Accuracy: 62.612 | Model Sparsity: 0.99
Recovery epoch [3/10]: Avg Loss: 0.8499 | Avg Accuracy: 63.867 | Model Sparsity: 0.99
Recovery epoch [4/10]: Avg Loss: 0.8147 | Avg Accuracy: 63.602 | Model Sparsity: 0.99
Recovery epoch [5/10]: Avg Loss: 0.7723 | Avg Accuracy: 63.491 | Model Sparsity: 0.99
Recovery epoch [6/10]: Avg Loss: 0.7600 | Avg Accuracy: 63.616 | Model Sparsity: 0.99
Recovery epoch [7/10]: Avg Loss: 0.7381 | Avg Accuracy: 63.797 | Model Sparsity: 0.99
Recovery epoch [8/10]: Avg Loss: 0.7151 | Avg Accuracy: 63.504 | Model Sparsity: 0.99
Recovery epoch [9/10]: Avg Loss: 0.6798 | Avg Accuracy: 63.518 | Model Sparsity: 0.99
Recovery epoch [10/10]: Avg Loss: 0.6733 | Avg Accuracy: 63.965 | Model Sparsity: 0.99
