Model : vit_tiny - Learning Type: svhn/pruning/magnitude_pruning/0.97
Configuration:
model_type: cv
model_name: vit_tiny
model_task: svhn
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 192
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_tiny/svhn/vit_tiny_svhn_magnitude_pruning_0.97_pruning.pt
finetuned_weights: /dbfs/research/vit_tiny/svhn/vit_tiny_svhn_baseline.pt

Epoch [1/5]: Avg Loss: 0.1618 | Avg Accuracy: 94.26 | Avg Perplexity: 0.000 |Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.1253 | Avg Accuracy: 94.11 | Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.2663 | Avg Accuracy: 91.42 | Model Sparsity: 0.9079
Recovery epoch [2/10]: Avg Loss: 0.2418 | Avg Accuracy: 92.03 | Model Sparsity: 0.9079
Recovery epoch [3/10]: Avg Loss: 0.2246 | Avg Accuracy: 92.40 | Model Sparsity: 0.9079
Recovery epoch [4/10]: Avg Loss: 0.2121 | Avg Accuracy: 92.64 | Model Sparsity: 0.9079
Recovery epoch [5/10]: Avg Loss: 0.2034 | Avg Accuracy: 92.79 | Model Sparsity: 0.9079
Recovery epoch [6/10]: Avg Loss: 0.2013 | Avg Accuracy: 93.26 | Model Sparsity: 0.9079
Recovery epoch [7/10]: Avg Loss: 0.1963 | Avg Accuracy: 92.72 | Model Sparsity: 0.9079
Recovery epoch [8/10]: Avg Loss: 0.1953 | Avg Accuracy: 92.26 | Model Sparsity: 0.9079
Recovery epoch [9/10]: Avg Loss: 0.1892 | Avg Accuracy: 93.25 | Model Sparsity: 0.9079
Recovery epoch [10/10]: Avg Loss: 0.1888 | Avg Accuracy: 93.57 | Model Sparsity: 0.9079
Epoch [4/5]: Avg Loss: 0.3476 | Avg Accuracy: 91.74 | Avg Perplexity: 0.000 |Model Sparsity: 0.9622
Recovery epoch [1/10]: Avg Loss: 0.2421 | Avg Accuracy: 92.09 | Model Sparsity: 0.9622
Recovery epoch [2/10]: Avg Loss: 0.2299 | Avg Accuracy: 92.82 | Model Sparsity: 0.9622
Recovery epoch [3/10]: Avg Loss: 0.2169 | Avg Accuracy: 92.80 | Model Sparsity: 0.9622
Recovery epoch [4/10]: Avg Loss: 0.2122 | Avg Accuracy: 92.37 | Model Sparsity: 0.9622
Recovery epoch [5/10]: Avg Loss: 0.2115 | Avg Accuracy: 92.18 | Model Sparsity: 0.9622
Recovery epoch [6/10]: Avg Loss: 0.2098 | Avg Accuracy: 93.04 | Model Sparsity: 0.9622
Recovery epoch [7/10]: Avg Loss: 0.2070 | Avg Accuracy: 92.30 | Model Sparsity: 0.9622
Recovery epoch [8/10]: Avg Loss: 0.2039 | Avg Accuracy: 91.55 | Model Sparsity: 0.9622
Recovery epoch [9/10]: Avg Loss: 0.2025 | Avg Accuracy: 92.93 | Model Sparsity: 0.9622
Recovery epoch [10/10]: Avg Loss: 0.1973 | Avg Accuracy: 92.89 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Loss: 0.2227 | Avg Accuracy: 91.90 | Avg Perplexity: 0.000 |Model Sparsity: 0.97
Recovery epoch [1/10]: Avg Loss: 0.2017 | Avg Accuracy: 93.15 | Model Sparsity: 0.97
Recovery epoch [2/10]: Avg Loss: 0.2016 | Avg Accuracy: 92.82 | Model Sparsity: 0.97
Recovery epoch [3/10]: Avg Loss: 0.1991 | Avg Accuracy: 93.22 | Model Sparsity: 0.97
Recovery epoch [4/10]: Avg Loss: 0.1968 | Avg Accuracy: 92.02 | Model Sparsity: 0.97
Recovery epoch [5/10]: Avg Loss: 0.1952 | Avg Accuracy: 92.61 | Model Sparsity: 0.97
Recovery epoch [6/10]: Avg Loss: 0.1981 | Avg Accuracy: 93.02 | Model Sparsity: 0.97
Recovery epoch [7/10]: Avg Loss: 0.1927 | Avg Accuracy: 93.03 | Model Sparsity: 0.97
Recovery epoch [8/10]: Avg Loss: 0.2017 | Avg Accuracy: 91.97 | Model Sparsity: 0.97
Recovery epoch [9/10]: Avg Loss: 0.1942 | Avg Accuracy: 92.80 | Model Sparsity: 0.97
Recovery epoch [10/10]: Avg Loss: 0.1907 | Avg Accuracy: 92.82 | Model Sparsity: 0.97
