Model : vit_tiny - Learning Type: cifar10/pruning2/magnitude_pruning/0.95
Configuration:
model_type: cv
model_name: vit_tiny
model_task: cifar10
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 192
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.001
learning_type: pruning2
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_tiny/cifar10/vit_tiny_cifar10_magnitude_pruning_0.95_pruning2.pt
finetuned_weights: /dbfs/research/vit_tiny/cifar10/vit_tiny_cifar10_baseline.pt

Epoch [1/5]: Avg Loss: 0.4278 | Avg Accuracy: 91.59 | Avg Perplexity: 0.000 |Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 0.2136 | Avg Accuracy: 92.98 | Model Sparsity: 0.4636
Recovery epoch [8/10]: Avg Loss: 0.9147 | Avg Accuracy: 68.17 | Model Sparsity: 0.9424
Recovery epoch [9/10]: Avg Loss: 0.8998 | Avg Accuracy: 69.22 | Model Sparsity: 0.9424
Recovery epoch [10/10]: Avg Loss: 0.8830 | Avg Accuracy: 69.80 | Model Sparsity: 0.9424
Epoch [5/5]: Avg Loss: 0.9476 | Avg Accuracy: 68.66 | Avg Perplexity: 0.000 |Model Sparsity: 0.95
Recovery epoch [1/10]: Avg Loss: 0.8638 | Avg Accuracy: 69.63 | Model Sparsity: 0.95
Recovery epoch [2/10]: Avg Loss: 0.8540 | Avg Accuracy: 70.19 | Model Sparsity: 0.95
Recovery epoch [3/10]: Avg Loss: 0.8406 | Avg Accuracy: 71.38 | Model Sparsity: 0.95
Recovery epoch [4/10]: Avg Loss: 0.8304 | Avg Accuracy: 70.82 | Model Sparsity: 0.95
Recovery epoch [5/10]: Avg Loss: 0.8138 | Avg Accuracy: 70.74 | Model Sparsity: 0.95
Recovery epoch [6/10]: Avg Loss: 0.8179 | Avg Accuracy: 71.40 | Model Sparsity: 0.95
Recovery epoch [7/10]: Avg Loss: 0.8082 | Avg Accuracy: 70.30 | Model Sparsity: 0.95
Recovery epoch [8/10]: Avg Loss: 0.8008 | Avg Accuracy: 72.33 | Model Sparsity: 0.95
Recovery epoch [9/10]: Avg Loss: 0.8002 | Avg Accuracy: 72.21 | Model Sparsity: 0.95
Recovery epoch [10/10]: Avg Loss: 0.7940 | Avg Accuracy: 69.61 | Model Sparsity: 0.95
