Model : vgg19 - Learning Type: cifar10/pruning/magnitude_pruning/0.95
Configuration:
model_type: cv
model_name: vgg19
model_task: cifar10
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg19/cifar10/vgg19_cifar10_magnitude_pruning_0.95_pruning.pt
finetuned_weights: /dbfs/research/vgg19/cifar10/vgg19_cifar10_baseline.pt

Epoch [1/5]: Avg Loss: 0.1085 | Avg Accuracy: 97.42 | Avg Perplexity: 0.000 |Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 0.0903 | Avg Accuracy: 97.81 | Model Sparsity: 0.4636
Recovery epoch [3/10]: Avg Loss: 0.0319 | Avg Accuracy: 97.25 | Model Sparsity: 0.7448
Recovery epoch [4/10]: Avg Loss: 0.0306 | Avg Accuracy: 97.43 | Model Sparsity: 0.7448
Recovery epoch [5/10]: Avg Loss: 0.0250 | Avg Accuracy: 96.68 | Model Sparsity: 0.7448
Recovery epoch [6/10]: Avg Loss: 0.0271 | Avg Accuracy: 96.97 | Model Sparsity: 0.7448
Recovery epoch [7/10]: Avg Loss: 0.0281 | Avg Accuracy: 96.51 | Model Sparsity: 0.7448
Recovery epoch [8/10]: Avg Loss: 0.0235 | Avg Accuracy: 95.86 | Model Sparsity: 0.7448
Recovery epoch [9/10]: Avg Loss: 0.0274 | Avg Accuracy: 96.81 | Model Sparsity: 0.7448
Recovery epoch [10/10]: Avg Loss: 0.0234 | Avg Accuracy: 96.58 | Model Sparsity: 0.7448
Epoch [3/5]: Avg Loss: 0.0597 | Avg Accuracy: 96.83 | Avg Perplexity: 0.000 |Model Sparsity: 0.8892
Recovery epoch [1/10]: Avg Loss: 0.0275 | Avg Accuracy: 96.54 | Model Sparsity: 0.8892
Recovery epoch [2/10]: Avg Loss: 0.0267 | Avg Accuracy: 96.61 | Model Sparsity: 0.8892
Recovery epoch [3/10]: Avg Loss: 0.0197 | Avg Accuracy: 96.78 | Model Sparsity: 0.8892
Recovery epoch [4/10]: Avg Loss: 0.0151 | Avg Accuracy: 96.81 | Model Sparsity: 0.8892
Recovery epoch [5/10]: Avg Loss: 0.0262 | Avg Accuracy: 96.14 | Model Sparsity: 0.8892
Recovery epoch [6/10]: Avg Loss: 0.0228 | Avg Accuracy: 96.83 | Model Sparsity: 0.8892
Recovery epoch [7/10]: Avg Loss: 0.0152 | Avg Accuracy: 96.07 | Model Sparsity: 0.8892
Recovery epoch [8/10]: Avg Loss: 0.0201 | Avg Accuracy: 96.89 | Model Sparsity: 0.8892
Recovery epoch [9/10]: Avg Loss: 0.0190 | Avg Accuracy: 96.37 | Model Sparsity: 0.8892
Recovery epoch [10/10]: Avg Loss: 0.0155 | Avg Accuracy: 96.53 | Model Sparsity: 0.8892
Epoch [4/5]: Avg Loss: 0.1253 | Avg Accuracy: 94.87 | Avg Perplexity: 0.000 |Model Sparsity: 0.9424
Recovery epoch [1/10]: Avg Loss: 0.0553 | Avg Accuracy: 94.60 | Model Sparsity: 0.9424
Recovery epoch [2/10]: Avg Loss: 0.0439 | Avg Accuracy: 94.88 | Model Sparsity: 0.9424
Recovery epoch [3/10]: Avg Loss: 0.0400 | Avg Accuracy: 93.81 | Model Sparsity: 0.9424
Recovery epoch [4/10]: Avg Loss: 0.0355 | Avg Accuracy: 94.85 | Model Sparsity: 0.9424
Recovery epoch [5/10]: Avg Loss: 0.0322 | Avg Accuracy: 95.35 | Model Sparsity: 0.9424
Recovery epoch [6/10]: Avg Loss: 0.0254 | Avg Accuracy: 95.74 | Model Sparsity: 0.9424
Recovery epoch [7/10]: Avg Loss: 0.0365 | Avg Accuracy: 95.06 | Model Sparsity: 0.9424
Recovery epoch [8/10]: Avg Loss: 0.0289 | Avg Accuracy: 94.85 | Model Sparsity: 0.9424
Recovery epoch [9/10]: Avg Loss: 0.0249 | Avg Accuracy: 95.03 | Model Sparsity: 0.9424
Recovery epoch [10/10]: Avg Loss: 0.0199 | Avg Accuracy: 94.81 | Model Sparsity: 0.9424
Epoch [5/5]: Avg Loss: 0.0551 | Avg Accuracy: 94.42 | Avg Perplexity: 0.000 |Model Sparsity: 0.95
Recovery epoch [1/10]: Avg Loss: 0.0280 | Avg Accuracy: 94.78 | Model Sparsity: 0.95
Recovery epoch [2/10]: Avg Loss: 0.0231 | Avg Accuracy: 94.74 | Model Sparsity: 0.95
Recovery epoch [3/10]: Avg Loss: 0.0218 | Avg Accuracy: 94.71 | Model Sparsity: 0.95
Recovery epoch [4/10]: Avg Loss: 0.0205 | Avg Accuracy: 94.07 | Model Sparsity: 0.95
Recovery epoch [5/10]: Avg Loss: 0.0221 | Avg Accuracy: 94.64 | Model Sparsity: 0.95
Recovery epoch [6/10]: Avg Loss: 0.0225 | Avg Accuracy: 95.03 | Model Sparsity: 0.95
Recovery epoch [7/10]: Avg Loss: 0.0198 | Avg Accuracy: 94.39 | Model Sparsity: 0.95
Recovery epoch [8/10]: Avg Loss: 0.0162 | Avg Accuracy: 94.28 | Model Sparsity: 0.95
Recovery epoch [9/10]: Avg Loss: 0.0185 | Avg Accuracy: 94.39 | Model Sparsity: 0.95
Recovery epoch [10/10]: Avg Loss: 0.0172 | Avg Accuracy: 94.98 | Model Sparsity: 0.95
