Model : vgg11 - Learning Type: cifar100/pruning/movement_pruning/0.99
Configuration:
model_type: cv
model_name: vgg11
model_task: cifar100
num_classes: 100
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg11/cifar100/vgg11_cifar100_movement_pruning_0.99_pruning.pt
finetuned_weights: /dbfs/research/vgg11/cifar100/vgg11_cifar100_baseline.pt

Epoch [1/5]: Avg Loss: 0.2115 | Avg Accuracy: 63.072 | Avg Perplexity: 0.000 |Model Sparsity: 0.4831
Recovery epoch [1/10]: Avg Loss: 0.2440 | Avg Accuracy: 64.425 | Model Sparsity: 0.4831
Recovery epoch [2/10]: Avg Loss: 1.5273 | Avg Accuracy: 56.975 | Model Sparsity: 0.9821
Recovery epoch [3/10]: Avg Loss: 1.3496 | Avg Accuracy: 59.012 | Model Sparsity: 0.9821
Recovery epoch [4/10]: Avg Loss: 1.2297 | Avg Accuracy: 60.114 | Model Sparsity: 0.9821
Recovery epoch [5/10]: Avg Loss: 1.1299 | Avg Accuracy: 61.342 | Model Sparsity: 0.9821
Recovery epoch [6/10]: Avg Loss: 1.0280 | Avg Accuracy: 61.649 | Model Sparsity: 0.9821
Recovery epoch [7/10]: Avg Loss: 0.9889 | Avg Accuracy: 62.235 | Model Sparsity: 0.9821
Recovery epoch [8/10]: Avg Loss: 0.9158 | Avg Accuracy: 61.970 | Model Sparsity: 0.9821
Recovery epoch [9/10]: Avg Loss: 0.8712 | Avg Accuracy: 62.626 | Model Sparsity: 0.9821
Recovery epoch [10/10]: Avg Loss: 0.8085 | Avg Accuracy: 63.030 | Model Sparsity: 0.9821
Epoch [5/5]: Avg Loss: 1.4453 | Avg Accuracy: 59.417 | Avg Perplexity: 0.000 |Model Sparsity: 0.99
Recovery epoch [1/10]: Avg Loss: 1.2353 | Avg Accuracy: 61.761 | Model Sparsity: 0.99
Recovery epoch [2/10]: Avg Loss: 1.1517 | Avg Accuracy: 62.026 | Model Sparsity: 0.99
Recovery epoch [3/10]: Avg Loss: 1.0862 | Avg Accuracy: 61.705 | Model Sparsity: 0.99
Recovery epoch [4/10]: Avg Loss: 1.0256 | Avg Accuracy: 61.509 | Model Sparsity: 0.99
Recovery epoch [5/10]: Avg Loss: 0.9887 | Avg Accuracy: 61.789 | Model Sparsity: 0.99
Recovery epoch [6/10]: Avg Loss: 0.9622 | Avg Accuracy: 62.068 | Model Sparsity: 0.99
Recovery epoch [7/10]: Avg Loss: 0.9070 | Avg Accuracy: 61.049 | Model Sparsity: 0.99
Recovery epoch [8/10]: Avg Loss: 0.8874 | Avg Accuracy: 62.709 | Model Sparsity: 0.99
Recovery epoch [9/10]: Avg Loss: 0.8448 | Avg Accuracy: 62.249 | Model Sparsity: 0.99
Recovery epoch [10/10]: Avg Loss: 0.8346 | Avg Accuracy: 63.044 | Model Sparsity: 0.99
