Model : vit_small - Learning Type: emnist/pruning/magnitude_pruning/0.99
Configuration:
model_type: cv
model_name: vit_small
model_task: emnist
num_classes: 47
criterion: CrossEntropyLoss()
embedding_dim: 384
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_small/emnist/vit_small_emnist_magnitude_pruning_0.99_pruning.pt
finetuned_weights: /dbfs/research/vit_small/emnist/vit_small_emnist_baseline.pt

Epoch [1/5]: Avg Loss: 0.2581 | Avg Accuracy: 89.13 | Avg Perplexity: 0.000 |Model Sparsity: 0.4831
Recovery epoch [1/10]: Avg Loss: 0.2313 | Avg Accuracy: 89.33 | Model Sparsity: 0.4831
Epoch [4/5]: Avg Loss: 0.5258 | Avg Accuracy: 85.70 | Avg Perplexity: 0.000 |Model Sparsity: 0.9821
Recovery epoch [1/10]: Avg Loss: 0.3609 | Avg Accuracy: 86.06 | Model Sparsity: 0.9821
Recovery epoch [2/10]: Avg Loss: 0.3460 | Avg Accuracy: 86.86 | Model Sparsity: 0.9821
Recovery epoch [3/10]: Avg Loss: 0.3369 | Avg Accuracy: 86.65 | Model Sparsity: 0.9821
Recovery epoch [4/10]: Avg Loss: 0.3299 | Avg Accuracy: 87.14 | Model Sparsity: 0.9821
Recovery epoch [5/10]: Avg Loss: 0.3242 | Avg Accuracy: 86.62 | Model Sparsity: 0.9821
Recovery epoch [6/10]: Avg Loss: 0.3203 | Avg Accuracy: 87.59 | Model Sparsity: 0.9821
Recovery epoch [7/10]: Avg Loss: 0.3201 | Avg Accuracy: 87.30 | Model Sparsity: 0.9821
Recovery epoch [8/10]: Avg Loss: 0.3175 | Avg Accuracy: 87.16 | Model Sparsity: 0.9821
Recovery epoch [9/10]: Avg Loss: 0.3135 | Avg Accuracy: 86.45 | Model Sparsity: 0.9821
Recovery epoch [10/10]: Avg Loss: 0.3130 | Avg Accuracy: 86.99 | Model Sparsity: 0.9821
Epoch [5/5]: Avg Loss: 0.3312 | Avg Accuracy: 86.27 | Avg Perplexity: 0.000 |Model Sparsity: 0.99
Recovery epoch [1/10]: Avg Loss: 0.3179 | Avg Accuracy: 86.94 | Model Sparsity: 0.99
Recovery epoch [2/10]: Avg Loss: 0.3133 | Avg Accuracy: 87.53 | Model Sparsity: 0.99
Recovery epoch [3/10]: Avg Loss: 0.3101 | Avg Accuracy: 87.01 | Model Sparsity: 0.99
Recovery epoch [4/10]: Avg Loss: 0.3104 | Avg Accuracy: 87.48 | Model Sparsity: 0.99
Recovery epoch [5/10]: Avg Loss: 0.3109 | Avg Accuracy: 87.71 | Model Sparsity: 0.99
Recovery epoch [6/10]: Avg Loss: 0.3095 | Avg Accuracy: 87.42 | Model Sparsity: 0.99
Recovery epoch [7/10]: Avg Loss: 0.3087 | Avg Accuracy: 87.42 | Model Sparsity: 0.99
Recovery epoch [8/10]: Avg Loss: 0.3083 | Avg Accuracy: 86.92 | Model Sparsity: 0.99
Recovery epoch [9/10]: Avg Loss: 0.3104 | Avg Accuracy: 87.48 | Model Sparsity: 0.99
Recovery epoch [10/10]: Avg Loss: 0.3068 | Avg Accuracy: 87.10 | Model Sparsity: 0.99
