Model : vit_small - Learning Type: emnist/pruning/movement_pruning/0.95
Configuration:
model_type: cv
model_name: vit_small
model_task: emnist
num_classes: 47
criterion: CrossEntropyLoss()
embedding_dim: 384
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_small/emnist/vit_small_emnist_movement_pruning_0.95_pruning.pt
finetuned_weights: /dbfs/research/vit_small/emnist/vit_small_emnist_baseline.pt

Epoch [1/5]: Avg Loss: 0.2933 | Avg Accuracy: 88.86 | Avg Perplexity: 0.000 |Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 0.2479 | Avg Accuracy: 88.81 | Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 0.3591 | Avg Accuracy: 87.36 | Model Sparsity: 0.7448
Recovery epoch [2/10]: Avg Loss: 0.3011 | Avg Accuracy: 86.97 | Model Sparsity: 0.7448
Recovery epoch [3/10]: Avg Loss: 0.2802 | Avg Accuracy: 88.15 | Model Sparsity: 0.7448
Recovery epoch [4/10]: Avg Loss: 0.2706 | Avg Accuracy: 88.08 | Model Sparsity: 0.7448
Recovery epoch [5/10]: Avg Loss: 0.2599 | Avg Accuracy: 88.47 | Model Sparsity: 0.7448
Recovery epoch [6/10]: Avg Loss: 0.2560 | Avg Accuracy: 87.97 | Model Sparsity: 0.7448
Recovery epoch [7/10]: Avg Loss: 0.2489 | Avg Accuracy: 88.93 | Model Sparsity: 0.7448
Recovery epoch [8/10]: Avg Loss: 0.2467 | Avg Accuracy: 88.81 | Model Sparsity: 0.7448
Recovery epoch [9/10]: Avg Loss: 0.2442 | Avg Accuracy: 88.99 | Model Sparsity: 0.7448
Recovery epoch [10/10]: Avg Loss: 0.2438 | Avg Accuracy: 88.55 | Model Sparsity: 0.7448
Epoch [3/5]: Avg Loss: 0.9723 | Avg Accuracy: 85.38 | Avg Perplexity: 0.000 |Model Sparsity: 0.8892
Recovery epoch [1/10]: Avg Loss: 0.3451 | Avg Accuracy: 87.51 | Model Sparsity: 0.8892
Recovery epoch [2/10]: Avg Loss: 0.3188 | Avg Accuracy: 87.48 | Model Sparsity: 0.8892
Recovery epoch [3/10]: Avg Loss: 0.3054 | Avg Accuracy: 88.03 | Model Sparsity: 0.8892
Recovery epoch [4/10]: Avg Loss: 0.2963 | Avg Accuracy: 87.70 | Model Sparsity: 0.8892
Recovery epoch [5/10]: Avg Loss: 0.2900 | Avg Accuracy: 87.94 | Model Sparsity: 0.8892
Recovery epoch [6/10]: Avg Loss: 0.2852 | Avg Accuracy: 88.59 | Model Sparsity: 0.8892
Recovery epoch [7/10]: Avg Loss: 0.2801 | Avg Accuracy: 87.88 | Model Sparsity: 0.8892
Recovery epoch [8/10]: Avg Loss: 0.2765 | Avg Accuracy: 88.16 | Model Sparsity: 0.8892
Recovery epoch [9/10]: Avg Loss: 0.2780 | Avg Accuracy: 88.02 | Model Sparsity: 0.8892
Recovery epoch [10/10]: Avg Loss: 0.2737 | Avg Accuracy: 87.90 | Model Sparsity: 0.8892
Epoch [4/5]: Avg Loss: 0.3715 | Avg Accuracy: 86.78 | Avg Perplexity: 0.000 |Model Sparsity: 0.9424
Recovery epoch [1/10]: Avg Loss: 0.3153 | Avg Accuracy: 87.87 | Model Sparsity: 0.9424
Recovery epoch [2/10]: Avg Loss: 0.3085 | Avg Accuracy: 87.62 | Model Sparsity: 0.9424
Recovery epoch [3/10]: Avg Loss: 0.2961 | Avg Accuracy: 87.86 | Model Sparsity: 0.9424
Recovery epoch [4/10]: Avg Loss: 0.2889 | Avg Accuracy: 87.74 | Model Sparsity: 0.9424
Recovery epoch [5/10]: Avg Loss: 0.2899 | Avg Accuracy: 88.38 | Model Sparsity: 0.9424
Recovery epoch [6/10]: Avg Loss: 0.2868 | Avg Accuracy: 88.48 | Model Sparsity: 0.9424
Recovery epoch [7/10]: Avg Loss: 0.2855 | Avg Accuracy: 87.97 | Model Sparsity: 0.9424
Recovery epoch [8/10]: Avg Loss: 0.2846 | Avg Accuracy: 87.65 | Model Sparsity: 0.9424
Recovery epoch [9/10]: Avg Loss: 0.2777 | Avg Accuracy: 88.06 | Model Sparsity: 0.9424
Recovery epoch [10/10]: Avg Loss: 0.2811 | Avg Accuracy: 87.94 | Model Sparsity: 0.9424
Epoch [5/5]: Avg Loss: 0.2838 | Avg Accuracy: 87.52 | Avg Perplexity: 0.000 |Model Sparsity: 0.95
Recovery epoch [1/10]: Avg Loss: 0.2845 | Avg Accuracy: 88.09 | Model Sparsity: 0.95
Recovery epoch [2/10]: Avg Loss: 0.2805 | Avg Accuracy: 88.56 | Model Sparsity: 0.95
Recovery epoch [3/10]: Avg Loss: 0.2848 | Avg Accuracy: 88.03 | Model Sparsity: 0.95
Recovery epoch [4/10]: Avg Loss: 0.2813 | Avg Accuracy: 88.15 | Model Sparsity: 0.95
Recovery epoch [5/10]: Avg Loss: 0.2816 | Avg Accuracy: 87.83 | Model Sparsity: 0.95
Recovery epoch [6/10]: Avg Loss: 0.2793 | Avg Accuracy: 87.68 | Model Sparsity: 0.95
Recovery epoch [7/10]: Avg Loss: 0.2818 | Avg Accuracy: 88.03 | Model Sparsity: 0.95
Recovery epoch [8/10]: Avg Loss: 0.2806 | Avg Accuracy: 88.29 | Model Sparsity: 0.95
Recovery epoch [9/10]: Avg Loss: 0.2820 | Avg Accuracy: 88.74 | Model Sparsity: 0.95
Recovery epoch [10/10]: Avg Loss: 0.2754 | Avg Accuracy: 87.38 | Model Sparsity: 0.95
