Model : vit_small - Learning Type: svhn/pruning/movement_pruning/0.95
Configuration:
model_type: cv
model_name: vit_small
model_task: svhn
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 384
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_small/svhn/vit_small_svhn_movement_pruning_0.95_pruning.pt
finetuned_weights: /dbfs/research/vit_small/svhn/vit_small_svhn_baseline.pt

Epoch [1/5]: Avg Loss: 0.1626 | Avg Accuracy: 95.60 | Avg Perplexity: 0.000 |Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 0.1109 | Avg Accuracy: 95.70 | Model Sparsity: 0.4636
Recovery epoch [7/10]: Avg Loss: 0.1662 | Avg Accuracy: 94.33 | Model Sparsity: 0.9424
Recovery epoch [8/10]: Avg Loss: 0.1649 | Avg Accuracy: 93.53 | Model Sparsity: 0.9424
Recovery epoch [9/10]: Avg Loss: 0.1615 | Avg Accuracy: 93.93 | Model Sparsity: 0.9424
Recovery epoch [10/10]: Avg Loss: 0.1587 | Avg Accuracy: 93.69 | Model Sparsity: 0.9424
Epoch [5/5]: Avg Loss: 0.1735 | Avg Accuracy: 93.49 | Avg Perplexity: 0.000 |Model Sparsity: 0.95
Recovery epoch [1/10]: Avg Loss: 0.1672 | Avg Accuracy: 94.20 | Model Sparsity: 0.95
Recovery epoch [2/10]: Avg Loss: 0.1644 | Avg Accuracy: 93.61 | Model Sparsity: 0.95
Recovery epoch [3/10]: Avg Loss: 0.1600 | Avg Accuracy: 93.73 | Model Sparsity: 0.95
Recovery epoch [4/10]: Avg Loss: 0.1595 | Avg Accuracy: 93.86 | Model Sparsity: 0.95
Recovery epoch [5/10]: Avg Loss: 0.1591 | Avg Accuracy: 94.06 | Model Sparsity: 0.95
Recovery epoch [6/10]: Avg Loss: 0.1557 | Avg Accuracy: 93.82 | Model Sparsity: 0.95
Recovery epoch [7/10]: Avg Loss: 0.1541 | Avg Accuracy: 93.34 | Model Sparsity: 0.95
Recovery epoch [8/10]: Avg Loss: 0.1579 | Avg Accuracy: 94.14 | Model Sparsity: 0.95
Recovery epoch [9/10]: Avg Loss: 0.1529 | Avg Accuracy: 94.08 | Model Sparsity: 0.95
Recovery epoch [10/10]: Avg Loss: 0.1536 | Avg Accuracy: 93.98 | Model Sparsity: 0.95
