Model : vit_small - Learning Type: emnist/pruning/magnitude_pruning/0.95
Configuration:
model_type: cv
model_name: vit_small
model_task: emnist
num_classes: 47
criterion: CrossEntropyLoss()
embedding_dim: 384
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_small/emnist/vit_small_emnist_magnitude_pruning_0.95_pruning.pt
finetuned_weights: /dbfs/research/vit_small/emnist/vit_small_emnist_baseline.pt

Epoch [1/5]: Avg Loss: 0.2539 | Avg Accuracy: 89.27 | Avg Perplexity: 0.000 |Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 0.2235 | Avg Accuracy: 89.71 | Model Sparsity: 0.4636
Recovery epoch [3/10]: Avg Loss: 0.2991 | Avg Accuracy: 88.44 | Model Sparsity: 0.7448
Recovery epoch [4/10]: Avg Loss: 0.2822 | Avg Accuracy: 87.71 | Model Sparsity: 0.7448
Recovery epoch [5/10]: Avg Loss: 0.2710 | Avg Accuracy: 88.77 | Model Sparsity: 0.7448
Recovery epoch [6/10]: Avg Loss: 0.2652 | Avg Accuracy: 88.16 | Model Sparsity: 0.7448
Recovery epoch [7/10]: Avg Loss: 0.2583 | Avg Accuracy: 88.72 | Model Sparsity: 0.7448
Recovery epoch [8/10]: Avg Loss: 0.2534 | Avg Accuracy: 88.55 | Model Sparsity: 0.7448
Recovery epoch [9/10]: Avg Loss: 0.2498 | Avg Accuracy: 88.64 | Model Sparsity: 0.7448
Recovery epoch [10/10]: Avg Loss: 0.2468 | Avg Accuracy: 88.86 | Model Sparsity: 0.7448
Epoch [3/5]: Avg Loss: 0.4546 | Avg Accuracy: 86.48 | Avg Perplexity: 0.000 |Model Sparsity: 0.8892
Recovery epoch [1/10]: Avg Loss: 0.3212 | Avg Accuracy: 87.87 | Model Sparsity: 0.8892
Recovery epoch [2/10]: Avg Loss: 0.3030 | Avg Accuracy: 88.00 | Model Sparsity: 0.8892
Recovery epoch [3/10]: Avg Loss: 0.2912 | Avg Accuracy: 88.11 | Model Sparsity: 0.8892
Recovery epoch [4/10]: Avg Loss: 0.2864 | Avg Accuracy: 88.07 | Model Sparsity: 0.8892
Recovery epoch [5/10]: Avg Loss: 0.2808 | Avg Accuracy: 87.93 | Model Sparsity: 0.8892
Recovery epoch [6/10]: Avg Loss: 0.2758 | Avg Accuracy: 87.28 | Model Sparsity: 0.8892
Recovery epoch [7/10]: Avg Loss: 0.2799 | Avg Accuracy: 88.00 | Model Sparsity: 0.8892
Recovery epoch [8/10]: Avg Loss: 0.2737 | Avg Accuracy: 87.82 | Model Sparsity: 0.8892
Recovery epoch [9/10]: Avg Loss: 0.2733 | Avg Accuracy: 88.01 | Model Sparsity: 0.8892
Recovery epoch [10/10]: Avg Loss: 0.2712 | Avg Accuracy: 88.34 | Model Sparsity: 0.8892
Epoch [4/5]: Avg Loss: 0.3624 | Avg Accuracy: 87.46 | Avg Perplexity: 0.000 |Model Sparsity: 0.9424
Recovery epoch [1/10]: Avg Loss: 0.2898 | Avg Accuracy: 88.52 | Model Sparsity: 0.9424
Recovery epoch [2/10]: Avg Loss: 0.2845 | Avg Accuracy: 87.94 | Model Sparsity: 0.9424
Recovery epoch [3/10]: Avg Loss: 0.2811 | Avg Accuracy: 87.96 | Model Sparsity: 0.9424
Recovery epoch [4/10]: Avg Loss: 0.2790 | Avg Accuracy: 87.94 | Model Sparsity: 0.9424
Recovery epoch [5/10]: Avg Loss: 0.2767 | Avg Accuracy: 88.11 | Model Sparsity: 0.9424
Recovery epoch [6/10]: Avg Loss: 0.2744 | Avg Accuracy: 88.25 | Model Sparsity: 0.9424
Recovery epoch [7/10]: Avg Loss: 0.2763 | Avg Accuracy: 87.53 | Model Sparsity: 0.9424
Recovery epoch [8/10]: Avg Loss: 0.2755 | Avg Accuracy: 88.00 | Model Sparsity: 0.9424
Recovery epoch [9/10]: Avg Loss: 0.2756 | Avg Accuracy: 87.17 | Model Sparsity: 0.9424
Recovery epoch [10/10]: Avg Loss: 0.2740 | Avg Accuracy: 87.60 | Model Sparsity: 0.9424
Epoch [5/5]: Avg Loss: 0.2938 | Avg Accuracy: 87.95 | Avg Perplexity: 0.000 |Model Sparsity: 0.95
Recovery epoch [1/10]: Avg Loss: 0.2698 | Avg Accuracy: 88.06 | Model Sparsity: 0.95
Recovery epoch [2/10]: Avg Loss: 0.2690 | Avg Accuracy: 88.07 | Model Sparsity: 0.95
Recovery epoch [3/10]: Avg Loss: 0.2655 | Avg Accuracy: 88.09 | Model Sparsity: 0.95
Recovery epoch [4/10]: Avg Loss: 0.2650 | Avg Accuracy: 88.08 | Model Sparsity: 0.95
Recovery epoch [5/10]: Avg Loss: 0.2680 | Avg Accuracy: 87.80 | Model Sparsity: 0.95
Recovery epoch [6/10]: Avg Loss: 0.2691 | Avg Accuracy: 87.97 | Model Sparsity: 0.95
Recovery epoch [7/10]: Avg Loss: 0.2700 | Avg Accuracy: 87.73 | Model Sparsity: 0.95
Recovery epoch [8/10]: Avg Loss: 0.2687 | Avg Accuracy: 87.44 | Model Sparsity: 0.95
Recovery epoch [9/10]: Avg Loss: 0.2727 | Avg Accuracy: 88.30 | Model Sparsity: 0.95
Recovery epoch [10/10]: Avg Loss: 0.2709 | Avg Accuracy: 88.28 | Model Sparsity: 0.95
