Model : vit_small - Learning Type: emnist/pruning/movement_pruning/0.97
Configuration:
model_type: cv
model_name: vit_small
model_task: emnist
num_classes: 47
criterion: CrossEntropyLoss()
embedding_dim: 384
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_small/emnist/vit_small_emnist_movement_pruning_0.97_pruning.pt
finetuned_weights: /dbfs/research/vit_small/emnist/vit_small_emnist_baseline.pt

Epoch [1/5]: Avg Loss: 0.2947 | Avg Accuracy: 88.09 | Avg Perplexity: 0.000 |Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.2527 | Avg Accuracy: 89.11 | Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.3341 | Avg Accuracy: 86.90 | Model Sparsity: 0.9079
Recovery epoch [2/10]: Avg Loss: 0.3171 | Avg Accuracy: 87.54 | Model Sparsity: 0.9079
Recovery epoch [3/10]: Avg Loss: 0.3043 | Avg Accuracy: 87.78 | Model Sparsity: 0.9079
Recovery epoch [4/10]: Avg Loss: 0.2974 | Avg Accuracy: 87.87 | Model Sparsity: 0.9079
Recovery epoch [5/10]: Avg Loss: 0.2919 | Avg Accuracy: 87.71 | Model Sparsity: 0.9079
Recovery epoch [6/10]: Avg Loss: 0.2874 | Avg Accuracy: 87.90 | Model Sparsity: 0.9079
Recovery epoch [7/10]: Avg Loss: 0.2869 | Avg Accuracy: 87.83 | Model Sparsity: 0.9079
Recovery epoch [8/10]: Avg Loss: 0.2767 | Avg Accuracy: 87.28 | Model Sparsity: 0.9079
Recovery epoch [9/10]: Avg Loss: 0.2826 | Avg Accuracy: 87.70 | Model Sparsity: 0.9079
Recovery epoch [10/10]: Avg Loss: 0.2766 | Avg Accuracy: 88.26 | Model Sparsity: 0.9079
Epoch [4/5]: Avg Loss: 0.4155 | Avg Accuracy: 86.33 | Avg Perplexity: 0.000 |Model Sparsity: 0.9622
Recovery epoch [1/10]: Avg Loss: 0.3253 | Avg Accuracy: 87.68 | Model Sparsity: 0.9622
Recovery epoch [2/10]: Avg Loss: 0.3149 | Avg Accuracy: 87.36 | Model Sparsity: 0.9622
Recovery epoch [3/10]: Avg Loss: 0.3032 | Avg Accuracy: 87.75 | Model Sparsity: 0.9622
Recovery epoch [4/10]: Avg Loss: 0.3006 | Avg Accuracy: 87.30 | Model Sparsity: 0.9622
Recovery epoch [5/10]: Avg Loss: 0.2993 | Avg Accuracy: 87.89 | Model Sparsity: 0.9622
Recovery epoch [6/10]: Avg Loss: 0.2941 | Avg Accuracy: 87.61 | Model Sparsity: 0.9622
Recovery epoch [7/10]: Avg Loss: 0.2903 | Avg Accuracy: 86.87 | Model Sparsity: 0.9622
Recovery epoch [8/10]: Avg Loss: 0.2902 | Avg Accuracy: 87.95 | Model Sparsity: 0.9622
Recovery epoch [9/10]: Avg Loss: 0.2866 | Avg Accuracy: 88.00 | Model Sparsity: 0.9622
Recovery epoch [10/10]: Avg Loss: 0.2889 | Avg Accuracy: 88.33 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Loss: 0.3255 | Avg Accuracy: 87.61 | Avg Perplexity: 0.000 |Model Sparsity: 0.97
Recovery epoch [1/10]: Avg Loss: 0.2921 | Avg Accuracy: 87.50 | Model Sparsity: 0.97
Recovery epoch [2/10]: Avg Loss: 0.2906 | Avg Accuracy: 86.56 | Model Sparsity: 0.97
Recovery epoch [3/10]: Avg Loss: 0.2897 | Avg Accuracy: 87.09 | Model Sparsity: 0.97
Recovery epoch [4/10]: Avg Loss: 0.2882 | Avg Accuracy: 87.51 | Model Sparsity: 0.97
Recovery epoch [5/10]: Avg Loss: 0.2852 | Avg Accuracy: 87.99 | Model Sparsity: 0.97
Recovery epoch [6/10]: Avg Loss: 0.2851 | Avg Accuracy: 88.01 | Model Sparsity: 0.97
Recovery epoch [7/10]: Avg Loss: 0.2863 | Avg Accuracy: 88.09 | Model Sparsity: 0.97
Recovery epoch [8/10]: Avg Loss: 0.2810 | Avg Accuracy: 87.93 | Model Sparsity: 0.97
Recovery epoch [9/10]: Avg Loss: 0.2853 | Avg Accuracy: 88.00 | Model Sparsity: 0.97
Recovery epoch [10/10]: Avg Loss: 0.2805 | Avg Accuracy: 88.51 | Model Sparsity: 0.97
