Model : vit_small - Learning Type: cifar10/pruning/movement_pruning/0.99
Configuration:
model_type: cv
model_name: vit_small
model_task: cifar10
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 384
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_small/cifar10/vit_small_cifar10_movement_pruning_0.99_pruning.pt
finetuned_weights: /dbfs/research/vit_small/cifar10/vit_small_cifar10_baseline.pt

Epoch [1/5]: Avg Loss: 0.0730 | Avg Accuracy: 98.18 | Avg Perplexity: 0.000 |Model Sparsity: 0.4831
Recovery epoch [1/10]: Avg Loss: 0.0355 | Avg Accuracy: 98.50 | Model Sparsity: 0.4831
Recovery epoch [7/10]: Avg Loss: 0.5362 | Avg Accuracy: 85.25 | Model Sparsity: 0.7762
Recovery epoch [8/10]: Avg Loss: 0.3678 | Avg Accuracy: 85.87 | Model Sparsity: 0.7762
Recovery epoch [9/10]: Avg Loss: 0.2941 | Avg Accuracy: 90.98 | Model Sparsity: 0.7762
Recovery epoch [10/10]: Avg Loss: 0.2313 | Avg Accuracy: 90.64 | Model Sparsity: 0.7762
Epoch [3/5]: Avg Loss: 1.0306 | Avg Accuracy: 74.22 | Avg Perplexity: 0.000 |Model Sparsity: 0.9266
Recovery epoch [1/10]: Avg Loss: 0.6936 | Avg Accuracy: 76.48 | Model Sparsity: 0.9266
Recovery epoch [2/10]: Avg Loss: 0.5601 | Avg Accuracy: 82.25 | Model Sparsity: 0.9266
Recovery epoch [3/10]: Avg Loss: 0.5142 | Avg Accuracy: 83.20 | Model Sparsity: 0.9266
Recovery epoch [4/10]: Avg Loss: 0.4565 | Avg Accuracy: 84.33 | Model Sparsity: 0.9266
Recovery epoch [5/10]: Avg Loss: 0.4246 | Avg Accuracy: 84.32 | Model Sparsity: 0.9266
Recovery epoch [6/10]: Avg Loss: 0.4073 | Avg Accuracy: 84.28 | Model Sparsity: 0.9266
Recovery epoch [7/10]: Avg Loss: 0.3856 | Avg Accuracy: 85.99 | Model Sparsity: 0.9266
Recovery epoch [8/10]: Avg Loss: 0.3615 | Avg Accuracy: 85.63 | Model Sparsity: 0.9266
Recovery epoch [9/10]: Avg Loss: 0.3416 | Avg Accuracy: 85.43 | Model Sparsity: 0.9266
Recovery epoch [10/10]: Avg Loss: 0.3332 | Avg Accuracy: 86.09 | Model Sparsity: 0.9266
Epoch [4/5]: Avg Loss: 1.2548 | Avg Accuracy: 68.70 | Avg Perplexity: 0.000 |Model Sparsity: 0.9821
Recovery epoch [1/10]: Avg Loss: 0.7972 | Avg Accuracy: 75.20 | Model Sparsity: 0.9821
Recovery epoch [2/10]: Avg Loss: 0.7053 | Avg Accuracy: 74.31 | Model Sparsity: 0.9821
Recovery epoch [3/10]: Avg Loss: 0.6507 | Avg Accuracy: 76.97 | Model Sparsity: 0.9821
Recovery epoch [4/10]: Avg Loss: 0.6039 | Avg Accuracy: 77.52 | Model Sparsity: 0.9821
Recovery epoch [5/10]: Avg Loss: 0.5625 | Avg Accuracy: 79.58 | Model Sparsity: 0.9821
Recovery epoch [6/10]: Avg Loss: 0.5423 | Avg Accuracy: 80.20 | Model Sparsity: 0.9821
Recovery epoch [7/10]: Avg Loss: 0.5212 | Avg Accuracy: 80.08 | Model Sparsity: 0.9821
Recovery epoch [8/10]: Avg Loss: 0.5142 | Avg Accuracy: 80.68 | Model Sparsity: 0.9821
Recovery epoch [9/10]: Avg Loss: 0.4988 | Avg Accuracy: 80.47 | Model Sparsity: 0.9821
Recovery epoch [10/10]: Avg Loss: 0.4855 | Avg Accuracy: 81.59 | Model Sparsity: 0.9821
Epoch [5/5]: Avg Loss: 0.6205 | Avg Accuracy: 79.45 | Avg Perplexity: 0.000 |Model Sparsity: 0.99
Recovery epoch [1/10]: Avg Loss: 0.5519 | Avg Accuracy: 78.42 | Model Sparsity: 0.99
Recovery epoch [2/10]: Avg Loss: 0.5363 | Avg Accuracy: 80.77 | Model Sparsity: 0.99
Recovery epoch [3/10]: Avg Loss: 0.5190 | Avg Accuracy: 81.52 | Model Sparsity: 0.99
Recovery epoch [4/10]: Avg Loss: 0.4937 | Avg Accuracy: 82.62 | Model Sparsity: 0.99
Recovery epoch [5/10]: Avg Loss: 0.4899 | Avg Accuracy: 80.27 | Model Sparsity: 0.99
Recovery epoch [6/10]: Avg Loss: 0.4834 | Avg Accuracy: 82.54 | Model Sparsity: 0.99
Recovery epoch [7/10]: Avg Loss: 0.4767 | Avg Accuracy: 82.07 | Model Sparsity: 0.99
Recovery epoch [8/10]: Avg Loss: 0.4680 | Avg Accuracy: 80.46 | Model Sparsity: 0.99
Recovery epoch [9/10]: Avg Loss: 0.4633 | Avg Accuracy: 80.01 | Model Sparsity: 0.99
Recovery epoch [10/10]: Avg Loss: 0.4586 | Avg Accuracy: 80.74 | Model Sparsity: 0.99
