Model : vgg19 - Learning Type: cifar100/pruning/magnitude_pruning/0.97
Configuration:
model_type: cv
model_name: vgg19
model_task: cifar100
num_classes: 100
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg19/cifar100/vgg19_cifar100_magnitude_pruning_0.97_pruning.pt
finetuned_weights: /dbfs/research/vgg19/cifar100/vgg19_cifar100_baseline.pt

Epoch [1/5]: Avg Loss: 0.1098 | Avg Accuracy: 64.58 | Avg Perplexity: 0.000 |Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.1814 | Avg Accuracy: 65.37 | Model Sparsity: 0.4734
Recovery epoch [6/10]: Avg Loss: 0.1165 | Avg Accuracy: 65.72 | Model Sparsity: 0.9079
Recovery epoch [7/10]: Avg Loss: 0.1136 | Avg Accuracy: 66.91 | Model Sparsity: 0.9079
Recovery epoch [8/10]: Avg Loss: 0.0984 | Avg Accuracy: 66.07 | Model Sparsity: 0.9079
Recovery epoch [9/10]: Avg Loss: 0.0931 | Avg Accuracy: 66.99 | Model Sparsity: 0.9079
Recovery epoch [10/10]: Avg Loss: 0.0956 | Avg Accuracy: 66.42 | Model Sparsity: 0.9079
Epoch [4/5]: Avg Loss: 1.3006 | Avg Accuracy: 62.30 | Avg Perplexity: 0.000 |Model Sparsity: 0.9622
Recovery epoch [1/10]: Avg Loss: 0.7094 | Avg Accuracy: 64.23 | Model Sparsity: 0.9622
Recovery epoch [2/10]: Avg Loss: 0.5281 | Avg Accuracy: 64.94 | Model Sparsity: 0.9622
Recovery epoch [3/10]: Avg Loss: 0.4538 | Avg Accuracy: 65.36 | Model Sparsity: 0.9622
Recovery epoch [4/10]: Avg Loss: 0.3868 | Avg Accuracy: 65.82 | Model Sparsity: 0.9622
Recovery epoch [5/10]: Avg Loss: 0.3586 | Avg Accuracy: 65.36 | Model Sparsity: 0.9622
Recovery epoch [6/10]: Avg Loss: 0.3045 | Avg Accuracy: 65.64 | Model Sparsity: 0.9622
Recovery epoch [7/10]: Avg Loss: 0.2764 | Avg Accuracy: 65.15 | Model Sparsity: 0.9622
Recovery epoch [8/10]: Avg Loss: 0.2480 | Avg Accuracy: 64.72 | Model Sparsity: 0.9622
Recovery epoch [9/10]: Avg Loss: 0.2325 | Avg Accuracy: 65.71 | Model Sparsity: 0.9622
Recovery epoch [10/10]: Avg Loss: 0.2184 | Avg Accuracy: 65.90 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Loss: 0.3511 | Avg Accuracy: 65.33 | Avg Perplexity: 0.000 |Model Sparsity: 0.97
Recovery epoch [1/10]: Avg Loss: 0.2330 | Avg Accuracy: 66.17 | Model Sparsity: 0.97
Recovery epoch [2/10]: Avg Loss: 0.2083 | Avg Accuracy: 65.56 | Model Sparsity: 0.97
Recovery epoch [3/10]: Avg Loss: 0.1839 | Avg Accuracy: 65.75 | Model Sparsity: 0.97
Recovery epoch [4/10]: Avg Loss: 0.1761 | Avg Accuracy: 65.05 | Model Sparsity: 0.97
Recovery epoch [5/10]: Avg Loss: 0.1692 | Avg Accuracy: 66.42 | Model Sparsity: 0.97
Recovery epoch [6/10]: Avg Loss: 0.1468 | Avg Accuracy: 66.06 | Model Sparsity: 0.97
Recovery epoch [7/10]: Avg Loss: 0.1508 | Avg Accuracy: 65.82 | Model Sparsity: 0.97
Recovery epoch [8/10]: Avg Loss: 0.1271 | Avg Accuracy: 66.48 | Model Sparsity: 0.97
Recovery epoch [9/10]: Avg Loss: 0.1289 | Avg Accuracy: 64.86 | Model Sparsity: 0.97
Recovery epoch [10/10]: Avg Loss: 0.1272 | Avg Accuracy: 65.64 | Model Sparsity: 0.97
