Model : vgg19 - Learning Type: mnist/pruning/magnitude_pruning/0.99
Configuration:
model_type: cv
model_name: vgg19
model_task: mnist
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg19/mnist/vgg19_mnist_magnitude_pruning_0.99_pruning.pt
finetuned_weights: /dbfs/research/vgg19/mnist/vgg19_mnist_baseline.pt

Epoch [1/5]: Avg Loss: 0.0009 | Avg Accuracy: 99.32 | Avg Perplexity: 0.000 |Model Sparsity: 0.4831
Recovery epoch [1/10]: Avg Loss: 0.0038 | Avg Accuracy: 99.38 | Model Sparsity: 0.4831
Recovery epoch [4/10]: Avg Loss: 0.0027 | Avg Accuracy: 99.44 | Model Sparsity: 0.7762
Recovery epoch [5/10]: Avg Loss: 0.0023 | Avg Accuracy: 99.45 | Model Sparsity: 0.7762
Recovery epoch [6/10]: Avg Loss: 0.0022 | Avg Accuracy: 99.36 | Model Sparsity: 0.7762
Recovery epoch [7/10]: Avg Loss: 0.0025 | Avg Accuracy: 99.48 | Model Sparsity: 0.7762
Recovery epoch [8/10]: Avg Loss: 0.0016 | Avg Accuracy: 99.35 | Model Sparsity: 0.7762
Recovery epoch [9/10]: Avg Loss: 0.0022 | Avg Accuracy: 99.31 | Model Sparsity: 0.7762
Recovery epoch [10/10]: Avg Loss: 0.0030 | Avg Accuracy: 99.40 | Model Sparsity: 0.7762
Epoch [3/5]: Avg Loss: 1.8650 | Avg Accuracy: 87.48 | Avg Perplexity: 0.000 |Model Sparsity: 0.9266
Recovery epoch [1/10]: Avg Loss: 2.4402 | Avg Accuracy: 20.94 | Model Sparsity: 0.9266
Recovery epoch [2/10]: Avg Loss: 2.0775 | Avg Accuracy: 35.21 | Model Sparsity: 0.9266
Recovery epoch [3/10]: Avg Loss: 1.9307 | Avg Accuracy: 34.08 | Model Sparsity: 0.9266
Recovery epoch [4/10]: Avg Loss: 1.6330 | Avg Accuracy: 27.88 | Model Sparsity: 0.9266
Recovery epoch [5/10]: Avg Loss: 1.4260 | Avg Accuracy: 49.78 | Model Sparsity: 0.9266
Recovery epoch [6/10]: Avg Loss: 1.2488 | Avg Accuracy: 51.36 | Model Sparsity: 0.9266
Recovery epoch [7/10]: Avg Loss: 1.1506 | Avg Accuracy: 62.89 | Model Sparsity: 0.9266
Recovery epoch [8/10]: Avg Loss: 0.8090 | Avg Accuracy: 65.94 | Model Sparsity: 0.9266
Recovery epoch [9/10]: Avg Loss: 0.4982 | Avg Accuracy: 89.83 | Model Sparsity: 0.9266
Recovery epoch [10/10]: Avg Loss: 0.3104 | Avg Accuracy: 94.40 | Model Sparsity: 0.9266
Epoch [4/5]: Avg Loss: 0.4156 | Avg Accuracy: 94.13 | Avg Perplexity: 0.000 |Model Sparsity: 0.9821
Recovery epoch [1/10]: Avg Loss: 0.2403 | Avg Accuracy: 94.78 | Model Sparsity: 0.9821
Recovery epoch [2/10]: Avg Loss: 0.2315 | Avg Accuracy: 94.78 | Model Sparsity: 0.9821
Recovery epoch [3/10]: Avg Loss: 0.1949 | Avg Accuracy: 95.52 | Model Sparsity: 0.9821
Recovery epoch [4/10]: Avg Loss: 0.1753 | Avg Accuracy: 95.66 | Model Sparsity: 0.9821
Recovery epoch [5/10]: Avg Loss: 0.1672 | Avg Accuracy: 96.09 | Model Sparsity: 0.9821
Recovery epoch [6/10]: Avg Loss: 0.1585 | Avg Accuracy: 95.81 | Model Sparsity: 0.9821
Recovery epoch [7/10]: Avg Loss: 0.1431 | Avg Accuracy: 96.45 | Model Sparsity: 0.9821
Recovery epoch [8/10]: Avg Loss: 0.1388 | Avg Accuracy: 96.17 | Model Sparsity: 0.9821
Recovery epoch [9/10]: Avg Loss: 0.1256 | Avg Accuracy: 96.51 | Model Sparsity: 0.9821
Recovery epoch [10/10]: Avg Loss: 0.1229 | Avg Accuracy: 97.02 | Model Sparsity: 0.9821
Epoch [5/5]: Avg Loss: 0.2361 | Avg Accuracy: 96.70 | Avg Perplexity: 0.000 |Model Sparsity: 0.99
Recovery epoch [1/10]: Avg Loss: 0.1119 | Avg Accuracy: 96.73 | Model Sparsity: 0.99
Recovery epoch [2/10]: Avg Loss: 0.1008 | Avg Accuracy: 96.99 | Model Sparsity: 0.99
Recovery epoch [3/10]: Avg Loss: 0.0936 | Avg Accuracy: 97.20 | Model Sparsity: 0.99
Recovery epoch [4/10]: Avg Loss: 0.0917 | Avg Accuracy: 97.21 | Model Sparsity: 0.99
Recovery epoch [5/10]: Avg Loss: 0.0934 | Avg Accuracy: 97.58 | Model Sparsity: 0.99
Recovery epoch [6/10]: Avg Loss: 0.0859 | Avg Accuracy: 97.41 | Model Sparsity: 0.99
Recovery epoch [7/10]: Avg Loss: 0.0793 | Avg Accuracy: 97.60 | Model Sparsity: 0.99
Recovery epoch [8/10]: Avg Loss: 0.0738 | Avg Accuracy: 98.25 | Model Sparsity: 0.99
Recovery epoch [9/10]: Avg Loss: 0.0700 | Avg Accuracy: 97.82 | Model Sparsity: 0.99
Recovery epoch [10/10]: Avg Loss: 0.0712 | Avg Accuracy: 97.66 | Model Sparsity: 0.99
