Model : vgg11 - Learning Type: cifar100/pruning/movement_pruning/0.97
Configuration:
model_type: cv
model_name: vgg11
model_task: cifar100
num_classes: 100
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg11/cifar100/vgg11_cifar100_movement_pruning_0.97_pruning.pt
finetuned_weights: /dbfs/research/vgg11/cifar100/vgg11_cifar100_baseline.pt

Epoch [1/5]: Avg Loss: 0.1823 | Avg Accuracy: 63.881 | Avg Perplexity: 0.000 |Model Sparsity: 0.4734
Recovery epoch [1/10]: Avg Loss: 0.2285 | Avg Accuracy: 64.328 | Model Sparsity: 0.4734
Recovery epoch [5/10]: Avg Loss: 0.1646 | Avg Accuracy: 63.965 | Model Sparsity: 0.7605
Recovery epoch [6/10]: Avg Loss: 0.1580 | Avg Accuracy: 64.230 | Model Sparsity: 0.7605
Recovery epoch [7/10]: Avg Loss: 0.1552 | Avg Accuracy: 64.676 | Model Sparsity: 0.7605
Recovery epoch [8/10]: Avg Loss: 0.1425 | Avg Accuracy: 64.662 | Model Sparsity: 0.7605
Recovery epoch [9/10]: Avg Loss: 0.1411 | Avg Accuracy: 65.053 | Model Sparsity: 0.7605
Recovery epoch [10/10]: Avg Loss: 0.1342 | Avg Accuracy: 63.449 | Model Sparsity: 0.7605
Epoch [3/5]: Avg Loss: 0.4884 | Avg Accuracy: 64.593 | Avg Perplexity: 0.000 |Model Sparsity: 0.9079
Recovery epoch [1/10]: Avg Loss: 0.3371 | Avg Accuracy: 64.551 | Model Sparsity: 0.9079
Recovery epoch [2/10]: Avg Loss: 0.2899 | Avg Accuracy: 65.290 | Model Sparsity: 0.9079
Recovery epoch [3/10]: Avg Loss: 0.2557 | Avg Accuracy: 65.276 | Model Sparsity: 0.9079
Recovery epoch [4/10]: Avg Loss: 0.2351 | Avg Accuracy: 63.295 | Model Sparsity: 0.9079
Recovery epoch [5/10]: Avg Loss: 0.2256 | Avg Accuracy: 64.355 | Model Sparsity: 0.9079
Recovery epoch [6/10]: Avg Loss: 0.2081 | Avg Accuracy: 64.397 | Model Sparsity: 0.9079
Recovery epoch [7/10]: Avg Loss: 0.1958 | Avg Accuracy: 64.062 | Model Sparsity: 0.9079
Recovery epoch [8/10]: Avg Loss: 0.1820 | Avg Accuracy: 64.746 | Model Sparsity: 0.9079
Recovery epoch [9/10]: Avg Loss: 0.1610 | Avg Accuracy: 65.067 | Model Sparsity: 0.9079
Recovery epoch [10/10]: Avg Loss: 0.1620 | Avg Accuracy: 64.551 | Model Sparsity: 0.9079
Epoch [4/5]: Avg Loss: 1.1069 | Avg Accuracy: 61.775 | Avg Perplexity: 0.000 |Model Sparsity: 0.9622
Recovery epoch [1/10]: Avg Loss: 0.6930 | Avg Accuracy: 62.709 | Model Sparsity: 0.9622
Recovery epoch [2/10]: Avg Loss: 0.5710 | Avg Accuracy: 63.491 | Model Sparsity: 0.9622
Recovery epoch [3/10]: Avg Loss: 0.4912 | Avg Accuracy: 63.881 | Model Sparsity: 0.9622
Recovery epoch [4/10]: Avg Loss: 0.4350 | Avg Accuracy: 63.770 | Model Sparsity: 0.9622
Recovery epoch [5/10]: Avg Loss: 0.3914 | Avg Accuracy: 64.035 | Model Sparsity: 0.9622
Recovery epoch [6/10]: Avg Loss: 0.3619 | Avg Accuracy: 64.230 | Model Sparsity: 0.9622
Recovery epoch [7/10]: Avg Loss: 0.3377 | Avg Accuracy: 64.621 | Model Sparsity: 0.9622
Recovery epoch [8/10]: Avg Loss: 0.2991 | Avg Accuracy: 63.351 | Model Sparsity: 0.9622
Recovery epoch [9/10]: Avg Loss: 0.2875 | Avg Accuracy: 63.323 | Model Sparsity: 0.9622
Recovery epoch [10/10]: Avg Loss: 0.2704 | Avg Accuracy: 64.076 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Loss: 0.4167 | Avg Accuracy: 63.477 | Avg Perplexity: 0.000 |Model Sparsity: 0.97
Recovery epoch [1/10]: Avg Loss: 0.3587 | Avg Accuracy: 63.993 | Model Sparsity: 0.97
Recovery epoch [2/10]: Avg Loss: 0.3286 | Avg Accuracy: 63.072 | Model Sparsity: 0.97
Recovery epoch [3/10]: Avg Loss: 0.3097 | Avg Accuracy: 63.895 | Model Sparsity: 0.97
Recovery epoch [4/10]: Avg Loss: 0.2886 | Avg Accuracy: 64.007 | Model Sparsity: 0.97
Recovery epoch [5/10]: Avg Loss: 0.2674 | Avg Accuracy: 64.300 | Model Sparsity: 0.97
Recovery epoch [6/10]: Avg Loss: 0.2550 | Avg Accuracy: 64.146 | Model Sparsity: 0.97
Recovery epoch [7/10]: Avg Loss: 0.2418 | Avg Accuracy: 64.146 | Model Sparsity: 0.97
Recovery epoch [8/10]: Avg Loss: 0.2309 | Avg Accuracy: 64.258 | Model Sparsity: 0.97
Recovery epoch [9/10]: Avg Loss: 0.2313 | Avg Accuracy: 64.383 | Model Sparsity: 0.97
Recovery epoch [10/10]: Avg Loss: 0.2124 | Avg Accuracy: 64.118 | Model Sparsity: 0.97
