Model : vit_tiny - Learning Type: cifar10/pruning4/magnitude_pruning/0.95
Configuration:
model_type: cv
model_name: vit_tiny
model_task: cifar10
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 192
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.05
learning_type: pruning4
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_tiny/cifar10/vit_tiny_cifar10_magnitude_pruning_0.95_pruning4.pt
finetuned_weights: /dbfs/research/vit_tiny/cifar10/vit_tiny_cifar10_baseline.pt

Epoch [1/5]: Avg Loss: 41.9540 | Avg Accuracy: 13.23 | Avg Perplexity: 0.000 |Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 2.3284 | Avg Accuracy: 13.60 | Model Sparsity: 0.4636
Recovery epoch [9/10]: Avg Loss: 1.6444 | Avg Accuracy: 37.68 | Model Sparsity: 0.7448
Recovery epoch [10/10]: Avg Loss: 1.6259 | Avg Accuracy: 39.36 | Model Sparsity: 0.7448
Epoch [3/5]: Avg Loss: 1.5993 | Avg Accuracy: 41.20 | Avg Perplexity: 0.000 |Model Sparsity: 0.8892
Recovery epoch [1/10]: Avg Loss: 1.5634 | Avg Accuracy: 42.15 | Model Sparsity: 0.8892
Recovery epoch [2/10]: Avg Loss: 1.5572 | Avg Accuracy: 43.32 | Model Sparsity: 0.8892
Recovery epoch [3/10]: Avg Loss: 1.5382 | Avg Accuracy: 44.45 | Model Sparsity: 0.8892
Recovery epoch [4/10]: Avg Loss: 1.5221 | Avg Accuracy: 44.34 | Model Sparsity: 0.8892
Recovery epoch [5/10]: Avg Loss: 1.4983 | Avg Accuracy: 44.07 | Model Sparsity: 0.8892
Recovery epoch [6/10]: Avg Loss: 1.4968 | Avg Accuracy: 45.99 | Model Sparsity: 0.8892
Recovery epoch [7/10]: Avg Loss: 1.4690 | Avg Accuracy: 45.84 | Model Sparsity: 0.8892
Recovery epoch [8/10]: Avg Loss: 1.4623 | Avg Accuracy: 45.97 | Model Sparsity: 0.8892
Recovery epoch [9/10]: Avg Loss: 1.4429 | Avg Accuracy: 49.37 | Model Sparsity: 0.8892
Recovery epoch [10/10]: Avg Loss: 1.4309 | Avg Accuracy: 49.02 | Model Sparsity: 0.8892
Epoch [4/5]: Avg Loss: 1.4289 | Avg Accuracy: 50.27 | Avg Perplexity: 0.000 |Model Sparsity: 0.9424
Recovery epoch [1/10]: Avg Loss: 1.4024 | Avg Accuracy: 49.93 | Model Sparsity: 0.9424
Recovery epoch [2/10]: Avg Loss: 1.3869 | Avg Accuracy: 50.73 | Model Sparsity: 0.9424
Recovery epoch [3/10]: Avg Loss: 1.3780 | Avg Accuracy: 51.32 | Model Sparsity: 0.9424
Recovery epoch [4/10]: Avg Loss: 1.3619 | Avg Accuracy: 51.12 | Model Sparsity: 0.9424
Recovery epoch [5/10]: Avg Loss: 1.3584 | Avg Accuracy: 51.14 | Model Sparsity: 0.9424
Recovery epoch [6/10]: Avg Loss: 1.3496 | Avg Accuracy: 50.63 | Model Sparsity: 0.9424
Recovery epoch [7/10]: Avg Loss: 1.3467 | Avg Accuracy: 50.85 | Model Sparsity: 0.9424
Recovery epoch [8/10]: Avg Loss: 1.3461 | Avg Accuracy: 51.87 | Model Sparsity: 0.9424
Recovery epoch [9/10]: Avg Loss: 1.3296 | Avg Accuracy: 52.30 | Model Sparsity: 0.9424
Recovery epoch [10/10]: Avg Loss: 1.3331 | Avg Accuracy: 51.89 | Model Sparsity: 0.9424
Epoch [5/5]: Avg Loss: 1.3164 | Avg Accuracy: 50.18 | Avg Perplexity: 0.000 |Model Sparsity: 0.95
Recovery epoch [1/10]: Avg Loss: 1.3253 | Avg Accuracy: 52.57 | Model Sparsity: 0.95
Recovery epoch [2/10]: Avg Loss: 1.3042 | Avg Accuracy: 52.10 | Model Sparsity: 0.95
Recovery epoch [3/10]: Avg Loss: 1.3045 | Avg Accuracy: 52.87 | Model Sparsity: 0.95
Recovery epoch [4/10]: Avg Loss: 1.2963 | Avg Accuracy: 52.63 | Model Sparsity: 0.95
Recovery epoch [5/10]: Avg Loss: 1.2938 | Avg Accuracy: 52.42 | Model Sparsity: 0.95
Recovery epoch [6/10]: Avg Loss: 1.2844 | Avg Accuracy: 52.64 | Model Sparsity: 0.95
Recovery epoch [7/10]: Avg Loss: 1.2740 | Avg Accuracy: 54.03 | Model Sparsity: 0.95
Recovery epoch [8/10]: Avg Loss: 1.2842 | Avg Accuracy: 53.70 | Model Sparsity: 0.95
Recovery epoch [9/10]: Avg Loss: 1.2764 | Avg Accuracy: 53.81 | Model Sparsity: 0.95
Recovery epoch [10/10]: Avg Loss: 1.2723 | Avg Accuracy: 53.79 | Model Sparsity: 0.95
