Model : vit_tiny - Learning Type: svhn/pruning/magnitude_pruning/0.95
Configuration:
model_type: cv
model_name: vit_tiny
model_task: svhn
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 192
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 256
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vit_tiny/svhn/vit_tiny_svhn_magnitude_pruning_0.95_pruning.pt
finetuned_weights: /dbfs/research/vit_tiny/svhn/vit_tiny_svhn_baseline.pt

Epoch [1/5]: Avg Loss: 0.1595 | Avg Accuracy: 93.98 | Avg Perplexity: 0.000 |Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 0.1216 | Avg Accuracy: 94.65 | Model Sparsity: 0.4636
Recovery epoch [10/10]: Avg Loss: 0.1652 | Avg Accuracy: 93.45 | Model Sparsity: 0.7448
Epoch [3/5]: Avg Loss: 0.4026 | Avg Accuracy: 90.82 | Avg Perplexity: 0.000 |Model Sparsity: 0.8892
Recovery epoch [1/10]: Avg Loss: 0.2598 | Avg Accuracy: 91.72 | Model Sparsity: 0.8892
Recovery epoch [2/10]: Avg Loss: 0.2357 | Avg Accuracy: 92.75 | Model Sparsity: 0.8892
Recovery epoch [3/10]: Avg Loss: 0.2267 | Avg Accuracy: 92.25 | Model Sparsity: 0.8892
Recovery epoch [4/10]: Avg Loss: 0.2170 | Avg Accuracy: 91.95 | Model Sparsity: 0.8892
Recovery epoch [5/10]: Avg Loss: 0.2057 | Avg Accuracy: 92.51 | Model Sparsity: 0.8892
Recovery epoch [6/10]: Avg Loss: 0.2031 | Avg Accuracy: 92.87 | Model Sparsity: 0.8892
Recovery epoch [7/10]: Avg Loss: 0.1980 | Avg Accuracy: 92.60 | Model Sparsity: 0.8892
Recovery epoch [8/10]: Avg Loss: 0.1938 | Avg Accuracy: 93.15 | Model Sparsity: 0.8892
Recovery epoch [9/10]: Avg Loss: 0.1925 | Avg Accuracy: 93.19 | Model Sparsity: 0.8892
Recovery epoch [10/10]: Avg Loss: 0.1933 | Avg Accuracy: 92.19 | Model Sparsity: 0.8892
Epoch [4/5]: Avg Loss: 0.2680 | Avg Accuracy: 92.38 | Avg Perplexity: 0.000 |Model Sparsity: 0.9424
Recovery epoch [1/10]: Avg Loss: 0.2140 | Avg Accuracy: 92.53 | Model Sparsity: 0.9424
Recovery epoch [2/10]: Avg Loss: 0.2062 | Avg Accuracy: 93.05 | Model Sparsity: 0.9424
Recovery epoch [3/10]: Avg Loss: 0.2050 | Avg Accuracy: 93.26 | Model Sparsity: 0.9424
Recovery epoch [4/10]: Avg Loss: 0.1972 | Avg Accuracy: 92.40 | Model Sparsity: 0.9424
Recovery epoch [5/10]: Avg Loss: 0.1985 | Avg Accuracy: 93.12 | Model Sparsity: 0.9424
Recovery epoch [6/10]: Avg Loss: 0.1937 | Avg Accuracy: 93.17 | Model Sparsity: 0.9424
Recovery epoch [7/10]: Avg Loss: 0.1946 | Avg Accuracy: 92.94 | Model Sparsity: 0.9424
Recovery epoch [8/10]: Avg Loss: 0.1902 | Avg Accuracy: 93.12 | Model Sparsity: 0.9424
Recovery epoch [9/10]: Avg Loss: 0.1879 | Avg Accuracy: 93.28 | Model Sparsity: 0.9424
Recovery epoch [10/10]: Avg Loss: 0.1894 | Avg Accuracy: 92.93 | Model Sparsity: 0.9424
Epoch [5/5]: Avg Loss: 0.1967 | Avg Accuracy: 93.13 | Avg Perplexity: 0.000 |Model Sparsity: 0.95
Recovery epoch [1/10]: Avg Loss: 0.1891 | Avg Accuracy: 93.42 | Model Sparsity: 0.95
Recovery epoch [2/10]: Avg Loss: 0.1894 | Avg Accuracy: 93.16 | Model Sparsity: 0.95
Recovery epoch [3/10]: Avg Loss: 0.1842 | Avg Accuracy: 93.50 | Model Sparsity: 0.95
Recovery epoch [4/10]: Avg Loss: 0.1864 | Avg Accuracy: 92.44 | Model Sparsity: 0.95
Recovery epoch [5/10]: Avg Loss: 0.1890 | Avg Accuracy: 92.87 | Model Sparsity: 0.95
Recovery epoch [6/10]: Avg Loss: 0.1798 | Avg Accuracy: 92.75 | Model Sparsity: 0.95
Recovery epoch [7/10]: Avg Loss: 0.1811 | Avg Accuracy: 93.36 | Model Sparsity: 0.95
Recovery epoch [8/10]: Avg Loss: 0.1823 | Avg Accuracy: 92.91 | Model Sparsity: 0.95
Recovery epoch [9/10]: Avg Loss: 0.1837 | Avg Accuracy: 93.78 | Model Sparsity: 0.95
Recovery epoch [10/10]: Avg Loss: 0.1816 | Avg Accuracy: 92.89 | Model Sparsity: 0.95
